NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_DN	SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_DN		151	-0.32406268	-1.2355154	0.16928174	1.0	1.0	5684	tags=45%, list=32%, signal=66%	
REACTOME_ANCHORING_FIBRIL_FORMATION	REACTOME_ANCHORING_FIBRIL_FORMATION		15	-0.51330924	-1.2321475	0.25918686	1.0	1.0	1801	tags=27%, list=10%, signal=30%	
WATANABE_ULCERATIVE_COLITIS_WITH_CANCER_UP	WATANABE_ULCERATIVE_COLITIS_WITH_CANCER_UP		18	-0.43738148	-1.2313775	0.2236842	1.0	1.0	4228	tags=39%, list=24%, signal=51%	
REACTOME_CILIUM_ASSEMBLY	REACTOME_CILIUM_ASSEMBLY		193	-0.30026078	-1.2301394	0.18797284	1.0	1.0	3306	tags=29%, list=19%, signal=35%	
GAL_LEUKEMIC_STEM_CELL_UP	GAL_LEUKEMIC_STEM_CELL_UP		118	-0.27819487	-1.2294996	0.13078061	1.0	1.0	6163	tags=49%, list=35%, signal=75%	
BIOCARTA_LIS1_PATHWAY	BIOCARTA_LIS1_PATHWAY		19	-0.4188331	-1.2292099	0.21328273	1.0	1.0	3809	tags=47%, list=21%, signal=60%	
POOLA_INVASIVE_BREAST_CANCER_DN	POOLA_INVASIVE_BREAST_CANCER_DN		128	-0.3698451	-1.2271351	0.23325424	1.0	1.0	4613	tags=38%, list=26%, signal=51%	
HATADA_METHYLATED_IN_LUNG_CANCER_DN	HATADA_METHYLATED_IN_LUNG_CANCER_DN		28	-0.37705666	-1.2231636	0.18539222	1.0	1.0	3474	tags=36%, list=19%, signal=44%	
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS	REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS		21	-0.42463064	-1.220483	0.21688741	1.0	1.0	4814	tags=43%, list=27%, signal=59%	
REACTOME_SENSORY_PROCESSING_OF_SOUND	REACTOME_SENSORY_PROCESSING_OF_SOUND		69	-0.3116756	-1.217933	0.18091302	1.0	1.0	2653	tags=26%, list=15%, signal=31%	
MEISSNER_NPC_HCP_WITH_H3K4ME2_AND_H3K27ME3	MEISSNER_NPC_HCP_WITH_H3K4ME2_AND_H3K27ME3		305	-0.2947541	-1.2159282	0.16986446	1.0	1.0	4425	tags=33%, list=25%, signal=43%	
PID_LPA4_PATHWAY	PID_LPA4_PATHWAY		15	-0.4653937	-1.2135102	0.2575384	1.0	1.0	3451	tags=47%, list=19%, signal=58%	
MASRI_RESISTANCE_TO_TAMOXIFEN_AND_AROMATASE_INHIBITORS_DN	MASRI_RESISTANCE_TO_TAMOXIFEN_AND_AROMATASE_INHIBITORS_DN		18	-0.45764267	-1.2126458	0.2531208	1.0	1.0	2217	tags=28%, list=12%, signal=32%	
HOELZEL_NF1_TARGETS_DN	HOELZEL_NF1_TARGETS_DN		104	-0.34185523	-1.2117597	0.23084077	1.0	1.0	3611	tags=34%, list=20%, signal=42%	
REACTOME_MET_ACTIVATES_PTK2_SIGNALING	REACTOME_MET_ACTIVATES_PTK2_SIGNALING		30	-0.45930365	-1.2104877	0.28162476	1.0	1.0	7513	tags=67%, list=42%, signal=115%	
WP_CLASSICAL_PATHWAY_OF_STEROIDOGENESIS_WITH_GLUCOCORTICOID_AND_MINERALOCORTICOID_METABOLISM	WP_CLASSICAL_PATHWAY_OF_STEROIDOGENESIS_WITH_GLUCOCORTICOID_AND_MINERALOCORTICOID_METABOLISM		15	-0.4302628	-1.2096786	0.22410032	1.0	1.0	1449	tags=27%, list=8%, signal=29%	
RICKMAN_HEAD_AND_NECK_CANCER_B	RICKMAN_HEAD_AND_NECK_CANCER_B		46	-0.327601	-1.2085813	0.17479818	1.0	1.0	2831	tags=28%, list=16%, signal=34%	
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE		18	-0.41860813	-1.2054313	0.23259231	1.0	1.0	4997	tags=50%, list=28%, signal=69%	
REACTOME_RECEPTOR_TYPE_TYROSINE_PROTEIN_PHOSPHATASES	REACTOME_RECEPTOR_TYPE_TYROSINE_PROTEIN_PHOSPHATASES		19	-0.41527182	-1.2013843	0.23022239	1.0	1.0	3858	tags=42%, list=22%, signal=54%	
FONTAINE_FOLLICULAR_THYROID_ADENOMA_UP	FONTAINE_FOLLICULAR_THYROID_ADENOMA_UP		73	-0.30150968	-1.1999264	0.18787651	1.0	1.0	2745	tags=25%, list=15%, signal=29%	
WP_HEDGEHOG_SIGNALING_PATHWAY_NETPATH	WP_HEDGEHOG_SIGNALING_PATHWAY_NETPATH		15	-0.47401178	-1.1998203	0.28323588	1.0	1.0	6235	tags=80%, list=35%, signal=123%	
WP_RETT_SYNDROME_CAUSING_GENES	WP_RETT_SYNDROME_CAUSING_GENES		46	-0.35314456	-1.1988891	0.23848341	1.0	1.0	6729	tags=63%, list=38%, signal=101%	
REACTOME_TIGHT_JUNCTION_INTERACTIONS	REACTOME_TIGHT_JUNCTION_INTERACTIONS		28	-0.38704836	-1.1979947	0.24823102	1.0	1.0	6376	tags=61%, list=36%, signal=94%	
MCCLUNG_DELTA_FOSB_TARGETS_2WK	MCCLUNG_DELTA_FOSB_TARGETS_2WK		43	-0.34463796	-1.1976428	0.2223268	1.0	1.0	3460	tags=33%, list=19%, signal=40%	
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE		23	-0.41113657	-1.1968743	0.2485495	1.0	1.0	4997	tags=48%, list=28%, signal=66%	
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS	REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS		17	-0.40495384	-1.1961699	0.20211843	1.0	1.0	3031	tags=35%, list=17%, signal=42%	
PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_1	PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_1		45	-0.36955413	-1.1954736	0.2503214	1.0	1.0	3914	tags=36%, list=22%, signal=45%	
REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE	REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE		95	-0.33315298	-1.194669	0.257393	1.0	1.0	3088	tags=32%, list=17%, signal=38%	
DACOSTA_UV_RESPONSE_VIA_ERCC3_TTD_DN	DACOSTA_UV_RESPONSE_VIA_ERCC3_TTD_DN		84	-0.32054025	-1.1929618	0.23627125	1.0	1.0	3491	tags=31%, list=20%, signal=38%	
ZHAN_MULTIPLE_MYELOMA_MS_UP	ZHAN_MULTIPLE_MYELOMA_MS_UP		47	-0.35170355	-1.1915809	0.25038052	1.0	1.0	6349	tags=53%, list=36%, signal=82%	
WP_INTRAFLAGELLAR_TRANSPORT_PROTEINS_BINDING_TO_DYNEIN	WP_INTRAFLAGELLAR_TRANSPORT_PROTEINS_BINDING_TO_DYNEIN		24	-0.40696535	-1.1908685	0.25600937	1.0	1.0	3141	tags=38%, list=18%, signal=45%	
REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN	REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN		43	-0.31951413	-1.1887344	0.21995465	1.0	1.0	2314	tags=26%, list=13%, signal=29%	
REACTOME_BLOOD_GROUP_SYSTEMS_BIOSYNTHESIS	REACTOME_BLOOD_GROUP_SYSTEMS_BIOSYNTHESIS		20	-0.40877205	-1.1885905	0.2494657	1.0	1.0	2572	tags=40%, list=14%, signal=47%	
HEDENFALK_BREAST_CANCER_BRACX_DN	HEDENFALK_BREAST_CANCER_BRACX_DN		19	-0.3754584	-1.1870248	0.22779776	1.0	1.0	3642	tags=32%, list=20%, signal=40%	
WP_MFAP5_EFFECT_ON_PERMEABILITY_AND_MOTILITY_OF_ENDOTHELIAL_CELLS_VIA_CYTOSKELETON_REARRANGEMENT	WP_MFAP5_EFFECT_ON_PERMEABILITY_AND_MOTILITY_OF_ENDOTHELIAL_CELLS_VIA_CYTOSKELETON_REARRANGEMENT		17	-0.4111745	-1.1862344	0.26569286	1.0	1.0	4056	tags=47%, list=23%, signal=61%	
PID_ERBB4_PATHWAY	PID_ERBB4_PATHWAY		37	-0.32995507	-1.1859149	0.21921091	1.0	1.0	3015	tags=30%, list=17%, signal=36%	
WP_1Q211_COPY_NUMBER_VARIATION_SYNDROME	WP_1Q211_COPY_NUMBER_VARIATION_SYNDROME		27	-0.3992941	-1.1854719	0.27035573	1.0	1.0	4056	tags=37%, list=23%, signal=48%	
NIKOLSKY_BREAST_CANCER_5P15_AMPLICON	NIKOLSKY_BREAST_CANCER_5P15_AMPLICON		23	-0.44097763	-1.1853094	0.29574266	1.0	1.0	4018	tags=48%, list=23%, signal=62%	
NEWMAN_ERCC6_TARGETS_DN	NEWMAN_ERCC6_TARGETS_DN		34	-0.40329722	-1.1832805	0.28435114	1.0	1.0	6392	tags=56%, list=36%, signal=87%	
BLANCO_MELO_BETA_INTERFERON_TREATED_BRONCHIAL_EPITHELIAL_CELLS_DN	BLANCO_MELO_BETA_INTERFERON_TREATED_BRONCHIAL_EPITHELIAL_CELLS_DN		188	-0.30378777	-1.181771	0.24152388	1.0	1.0	4390	tags=37%, list=25%, signal=48%	
HADDAD_T_LYMPHOCYTE_AND_NK_PROGENITOR_UP	HADDAD_T_LYMPHOCYTE_AND_NK_PROGENITOR_UP		79	-0.28636655	-1.1808734	0.20501937	1.0	1.0	2835	tags=24%, list=16%, signal=28%	
REACTOME_CELL_JUNCTION_ORGANIZATION	REACTOME_CELL_JUNCTION_ORGANIZATION		89	-0.31353205	-1.1789844	0.2383994	1.0	1.0	4457	tags=34%, list=25%, signal=45%	
MIKKELSEN_IPS_HCP_WITH_H3_UNMETHYLATED	MIKKELSEN_IPS_HCP_WITH_H3_UNMETHYLATED		65	-0.3383651	-1.1754776	0.2483932	1.0	1.0	4460	tags=38%, list=25%, signal=51%	
MIKKELSEN_MEF_HCP_WITH_H3_UNMETHYLATED	MIKKELSEN_MEF_HCP_WITH_H3_UNMETHYLATED		189	-0.26883352	-1.1736885	0.18705924	1.0	1.0	4163	tags=32%, list=23%, signal=41%	
LEIN_LOCALIZED_TO_DISTAL_AND_PROXIMAL_DENDRITES	LEIN_LOCALIZED_TO_DISTAL_AND_PROXIMAL_DENDRITES		18	-0.39985594	-1.1722518	0.2587646	1.0	1.0	6239	tags=44%, list=35%, signal=68%	
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE		47	-0.32228753	-1.1712805	0.23428777	1.0	1.0	4997	tags=45%, list=28%, signal=62%	
WP_PKCGAMMA_CALCIUM_SIGNALING_PATHWAY_IN_ATAXIA	WP_PKCGAMMA_CALCIUM_SIGNALING_PATHWAY_IN_ATAXIA		22	-0.39234626	-1.1687475	0.260574	1.0	1.0	4403	tags=45%, list=25%, signal=60%	
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE	REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE		21	-0.44248128	-1.1671047	0.30640063	1.0	1.0	2368	tags=29%, list=13%, signal=33%	
JINESH_BLEBBISHIELD_TRANSFORMED_STEM_CELL_SPHERES_DN	JINESH_BLEBBISHIELD_TRANSFORMED_STEM_CELL_SPHERES_DN		294	-0.24700622	-1.1668894	0.2075051	1.0	1.0	3814	tags=28%, list=21%, signal=35%	
WP_NUCLEAR_RECEPTORS	WP_NUCLEAR_RECEPTORS		35	-0.36057645	-1.1627145	0.26329395	1.0	1.0	3468	tags=37%, list=19%, signal=46%	
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	REACTOME_NUCLEAR_SIGNALING_BY_ERBB4		32	-0.35002103	-1.1615052	0.25409538	1.0	1.0	2999	tags=34%, list=17%, signal=41%	
KANG_AR_TARGETS_UP	KANG_AR_TARGETS_UP		16	-0.44289324	-1.1614949	0.3039461	1.0	1.0	2056	tags=31%, list=12%, signal=35%	
DELASERNA_MYOD_TARGETS_UP	DELASERNA_MYOD_TARGETS_UP		84	-0.27801695	-1.1605082	0.21699516	1.0	1.0	3634	tags=30%, list=20%, signal=37%	
WP_SUDDEN_INFANT_DEATH_SYNDROME_SIDS_SUSCEPTIBILITY_PATHWAYS	WP_SUDDEN_INFANT_DEATH_SYNDROME_SIDS_SUSCEPTIBILITY_PATHWAYS		148	-0.25426292	-1.1583987	0.1877336	1.0	1.0	3124	tags=26%, list=18%, signal=31%	
FIGUEROA_AML_METHYLATION_CLUSTER_6_UP	FIGUEROA_AML_METHYLATION_CLUSTER_6_UP		133	-0.24834904	-1.1578786	0.18703738	1.0	1.0	4357	tags=34%, list=24%, signal=44%	
XIE_ST_HSC_S1PR3_OE_DN	XIE_ST_HSC_S1PR3_OE_DN		20	-0.37952954	-1.1560899	0.26945433	1.0	1.0	4812	tags=45%, list=27%, signal=62%	
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_PLURIPOTENT_STEM_CELLS	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_PLURIPOTENT_STEM_CELLS		28	-0.34592438	-1.1521256	0.27166858	1.0	1.0	2535	tags=32%, list=14%, signal=37%	
IVANOVA_HEMATOPOIESIS_STEM_CELL	IVANOVA_HEMATOPOIESIS_STEM_CELL		180	-0.2594465	-1.1504006	0.22146413	1.0	1.0	3792	tags=27%, list=21%, signal=34%	
WP_SYNAPTIC_VESICLE_PATHWAY	WP_SYNAPTIC_VESICLE_PATHWAY		46	-0.32479864	-1.1497393	0.26538888	1.0	1.0	2120	tags=24%, list=12%, signal=27%	
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC		69	-0.3111639	-1.1446798	0.27021396	1.0	1.0	2463	tags=22%, list=14%, signal=25%	
WP_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY	WP_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY		69	-0.3111639	-1.1446798	0.27021396	1.0	1.0	2463	tags=22%, list=14%, signal=25%	
BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_CALU3_CELLS_DN	BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_CALU3_CELLS_DN		19	-0.369636	-1.1436414	0.26123282	1.0	1.0	3721	tags=42%, list=21%, signal=53%	
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES		98	-0.2795781	-1.1418762	0.23071454	1.0	1.0	4382	tags=34%, list=25%, signal=44%	
BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_DN	BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_DN		165	-0.34969217	-1.1406016	0.3320932	1.0	1.0	5306	tags=41%, list=30%, signal=58%	
MEISSNER_BRAIN_HCP_WITH_H3_UNMETHYLATED	MEISSNER_BRAIN_HCP_WITH_H3_UNMETHYLATED		29	-0.3560561	-1.139262	0.27747354	1.0	1.0	4123	tags=45%, list=23%, signal=58%	
SCHWAB_TARGETS_OF_BMYB_POLYMORPHIC_VARIANTS_DN	SCHWAB_TARGETS_OF_BMYB_POLYMORPHIC_VARIANTS_DN		16	-0.4108443	-1.1378328	0.30882934	1.0	1.0	4868	tags=56%, list=27%, signal=77%	
KEGG_NITROGEN_METABOLISM	KEGG_NITROGEN_METABOLISM		23	-0.38463044	-1.1364722	0.2983947	1.0	1.0	5335	tags=52%, list=30%, signal=74%	
REACTOME_O_LINKED_GLYCOSYLATION	REACTOME_O_LINKED_GLYCOSYLATION		108	-0.28854987	-1.1356649	0.26765037	1.0	1.0	6268	tags=49%, list=35%, signal=75%	
REACTOME_RND3_GTPASE_CYCLE	REACTOME_RND3_GTPASE_CYCLE		41	-0.3197574	-1.1349572	0.2810322	1.0	1.0	4183	tags=39%, list=23%, signal=51%	
WP_MONOAMINE_TRANSPORT	WP_MONOAMINE_TRANSPORT		31	-0.3188764	-1.1314372	0.26771796	1.0	1.0	3116	tags=32%, list=17%, signal=39%	
BLANCO_MELO_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_A594_CELLS_DN	BLANCO_MELO_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_A594_CELLS_DN		104	-0.30190465	-1.1279651	0.29098433	1.0	1.0	4147	tags=35%, list=23%, signal=45%	
CADWELL_ATG16L1_TARGETS_DN	CADWELL_ATG16L1_TARGETS_DN		61	-0.29104492	-1.1271018	0.2793896	1.0	1.0	2520	tags=20%, list=14%, signal=23%	
WILCOX_RESPONSE_TO_PROGESTERONE_DN	WILCOX_RESPONSE_TO_PROGESTERONE_DN		59	-0.3272251	-1.1230443	0.32071936	1.0	1.0	4224	tags=32%, list=24%, signal=42%	
MIKKELSEN_MCV6_HCP_WITH_H3K27ME3	MIKKELSEN_MCV6_HCP_WITH_H3K27ME3		376	-0.27954844	-1.1227155	0.28114843	1.0	1.0	4952	tags=35%, list=28%, signal=47%	
REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI	REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI		17	-0.39916027	-1.1224425	0.32542506	1.0	1.0	6615	tags=53%, list=37%, signal=84%	
PEDRIOLI_MIR31_TARGETS_UP	PEDRIOLI_MIR31_TARGETS_UP		193	-0.22825356	-1.1213347	0.21156463	1.0	1.0	4308	tags=30%, list=24%, signal=39%	
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT		230	-0.23649503	-1.1195015	0.21415363	1.0	1.0	4905	tags=34%, list=27%, signal=46%	
KEGG_HEDGEHOG_SIGNALING_PATHWAY	KEGG_HEDGEHOG_SIGNALING_PATHWAY		52	-0.3108159	-1.1177809	0.30428192	1.0	1.0	4769	tags=38%, list=27%, signal=52%	
WP_MIR5093P_ALTERATION_OF_YAP1ECM_AXIS	WP_MIR5093P_ALTERATION_OF_YAP1ECM_AXIS		17	-0.48965773	-1.1166313	0.3848309	1.0	1.0	5817	tags=53%, list=33%, signal=78%	
MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN		21	-0.37602606	-1.1151644	0.32014924	1.0	1.0	3128	tags=29%, list=18%, signal=35%	
TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_LOBULAR_NORMAL_UP	TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_LOBULAR_NORMAL_UP		96	-0.3125018	-1.1145793	0.3089701	1.0	1.0	5376	tags=43%, list=30%, signal=61%	
TAYLOR_METHYLATED_IN_ACUTE_LYMPHOBLASTIC_LEUKEMIA	TAYLOR_METHYLATED_IN_ACUTE_LYMPHOBLASTIC_LEUKEMIA		72	-0.29664505	-1.1141069	0.30575815	1.0	1.0	4073	tags=31%, list=23%, signal=39%	
ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_UP	ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_UP		108	-0.2779542	-1.1096402	0.30107528	1.0	1.0	2617	tags=23%, list=15%, signal=27%	
REACTOME_PHASE_4_RESTING_MEMBRANE_POTENTIAL	REACTOME_PHASE_4_RESTING_MEMBRANE_POTENTIAL		16	-0.37226894	-1.1094404	0.30422124	1.0	1.0	4331	tags=38%, list=24%, signal=49%	
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK		59	-0.30636233	-1.1060386	0.33521292	1.0	1.0	4763	tags=39%, list=27%, signal=53%	
RASHI_RESPONSE_TO_IONIZING_RADIATION_3	RASHI_RESPONSE_TO_IONIZING_RADIATION_3		43	-0.325908	-1.1054802	0.33676976	1.0	1.0	2260	tags=26%, list=13%, signal=29%	
BHAT_ESR1_TARGETS_VIA_AKT1_DN	BHAT_ESR1_TARGETS_VIA_AKT1_DN		81	-0.27901688	-1.1052098	0.30211425	1.0	1.0	5280	tags=40%, list=30%, signal=56%	
LI_CISPLATIN_RESISTANCE_UP	LI_CISPLATIN_RESISTANCE_UP		26	-0.360537	-1.1031458	0.32832456	1.0	1.0	6392	tags=54%, list=36%, signal=84%	
WP_DOPAMINERGIC_NEUROGENESIS	WP_DOPAMINERGIC_NEUROGENESIS		26	-0.36309427	-1.1029726	0.3191671	1.0	1.0	5558	tags=54%, list=31%, signal=78%	
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS		30	-0.3558491	-1.1028727	0.3386853	1.0	1.0	2187	tags=23%, list=12%, signal=27%	
ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_DN	ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_DN		87	-0.2613664	-1.1024812	0.29564887	1.0	1.0	3421	tags=26%, list=19%, signal=33%	
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1	REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1		25	-0.334077	-1.1020446	0.33122087	1.0	1.0	2876	tags=24%, list=16%, signal=29%	
CONRAD_STEM_CELL	CONRAD_STEM_CELL		35	-0.32345423	-1.1016055	0.3228286	1.0	1.0	5086	tags=43%, list=29%, signal=60%	
WP_GLOBO_SPHINGOLIPID_METABOLISM	WP_GLOBO_SPHINGOLIPID_METABOLISM		21	-0.33045575	-1.1015105	0.316465	1.0	1.0	2578	tags=24%, list=14%, signal=28%	
OHGUCHI_LIVER_HNF4A_TARGETS_DN	OHGUCHI_LIVER_HNF4A_TARGETS_DN		147	-0.26384556	-1.100788	0.29112107	1.0	1.0	4689	tags=33%, list=26%, signal=45%	
GUENTHER_GROWTH_SPHERICAL_VS_ADHERENT_UP	GUENTHER_GROWTH_SPHERICAL_VS_ADHERENT_UP		22	-0.38528964	-1.1007158	0.3394107	1.0	1.0	3337	tags=32%, list=19%, signal=39%	
MIYAGAWA_TARGETS_OF_EWSR1_ETS_FUSIONS_DN	MIYAGAWA_TARGETS_OF_EWSR1_ETS_FUSIONS_DN		218	-0.29602394	-1.1006845	0.3428736	1.0	1.0	4443	tags=34%, list=25%, signal=45%	
MCCABE_HOXC6_TARGETS_CANCER_UP	MCCABE_HOXC6_TARGETS_CANCER_UP		27	-0.35923165	-1.1005597	0.33892947	1.0	1.0	3328	tags=30%, list=19%, signal=36%	
CUI_TCF21_TARGETS_DN	CUI_TCF21_TARGETS_DN		30	-0.3195341	-1.1000806	0.3147942	1.0	1.0	2146	tags=23%, list=12%, signal=26%	
WP_ECTODERM_DIFFERENTIATION	WP_ECTODERM_DIFFERENTIATION		135	-0.25652546	-1.0973527	0.29816017	1.0	1.0	6171	tags=47%, list=35%, signal=71%	
PID_HEDGEHOG_GLI_PATHWAY	PID_HEDGEHOG_GLI_PATHWAY		46	-0.27107006	-1.0948515	0.3026947	1.0	1.0	4704	tags=37%, list=26%, signal=50%	
YAMASHITA_LIVER_CANCER_WITH_EPCAM_DN	YAMASHITA_LIVER_CANCER_WITH_EPCAM_DN		17	-0.38150668	-1.0941014	0.34416896	1.0	1.0	2475	tags=29%, list=14%, signal=34%	
REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION	REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION		27	-0.33172154	-1.0912579	0.33825198	1.0	1.0	2731	tags=33%, list=15%, signal=39%	
WP_SULFATION_BIOTRANSFORMATION_REACTION	WP_SULFATION_BIOTRANSFORMATION_REACTION		15	-0.41069365	-1.0908855	0.34851038	1.0	1.0	4789	tags=40%, list=27%, signal=55%	
WP_PHOSPHODIESTERASES_IN_NEURONAL_FUNCTION	WP_PHOSPHODIESTERASES_IN_NEURONAL_FUNCTION		51	-0.32921097	-1.0900683	0.35329795	1.0	1.0	2634	tags=27%, list=15%, signal=32%	
HUPER_BREAST_BASAL_VS_LUMINAL_UP	HUPER_BREAST_BASAL_VS_LUMINAL_UP		51	-0.35141227	-1.0893412	0.35374773	1.0	1.0	4250	tags=37%, list=24%, signal=49%	
MIKKELSEN_NPC_HCP_WITH_H3K27ME3	MIKKELSEN_NPC_HCP_WITH_H3K27ME3		295	-0.25026232	-1.087877	0.30125087	1.0	1.0	4494	tags=30%, list=25%, signal=39%	
RICKMAN_METASTASIS_UP	RICKMAN_METASTASIS_UP		333	-0.23978859	-1.0871496	0.31638846	1.0	1.0	3185	tags=21%, list=18%, signal=25%	
JINESH_BLEBBISHIELD_VS_LIVE_CONTROL_UP	JINESH_BLEBBISHIELD_VS_LIVE_CONTROL_UP		367	-0.22366628	-1.086107	0.29149053	1.0	1.0	3302	tags=24%, list=19%, signal=29%	
WP_DISRUPTION_OF_POSTSYNAPTIC_SIGNALLING_BY_CNV	WP_DISRUPTION_OF_POSTSYNAPTIC_SIGNALLING_BY_CNV		33	-0.3218361	-1.0836344	0.3469388	1.0	1.0	6563	tags=64%, list=37%, signal=100%	
REACTOME_PHASE_0_RAPID_DEPOLARISATION	REACTOME_PHASE_0_RAPID_DEPOLARISATION		30	-0.35337436	-1.0811868	0.36760536	1.0	1.0	2958	tags=27%, list=17%, signal=32%	
WP_HEDGEHOG_SIGNALING_PATHWAY	WP_HEDGEHOG_SIGNALING_PATHWAY		41	-0.332059	-1.0802184	0.37415752	1.0	1.0	5253	tags=46%, list=29%, signal=66%	
DOANE_BREAST_CANCER_ESR1_DN	DOANE_BREAST_CANCER_ESR1_DN		46	-0.42082918	-1.07671	0.4118864	1.0	1.0	4888	tags=50%, list=27%, signal=69%	
WP_MESODERMAL_COMMITMENT_PATHWAY	WP_MESODERMAL_COMMITMENT_PATHWAY		139	-0.24383424	-1.0759083	0.32486388	1.0	1.0	4941	tags=38%, list=28%, signal=52%	
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG		17	-0.35089543	-1.073152	0.34764472	1.0	1.0	4038	tags=41%, list=23%, signal=53%	
REACTOME_TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS	REACTOME_TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS		78	-0.26445886	-1.0695156	0.3381387	1.0	1.0	6298	tags=49%, list=35%, signal=75%	
TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_DUCTAL_NORMAL_DN	TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_DUCTAL_NORMAL_DN		88	-0.3114501	-1.0670124	0.3720211	1.0	1.0	4613	tags=40%, list=26%, signal=53%	
REACTOME_ERBB2_REGULATES_CELL_MOTILITY	REACTOME_ERBB2_REGULATES_CELL_MOTILITY		15	-0.37738487	-1.0665036	0.37759563	1.0	1.0	2999	tags=40%, list=17%, signal=48%	
SUMI_HNF4A_TARGETS	SUMI_HNF4A_TARGETS		25	-0.35763016	-1.0617459	0.38673928	1.0	1.0	3274	tags=36%, list=18%, signal=44%	
