NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REACTOME_KINESINS	REACTOME_KINESINS		58	-0.46445292	-1.5758182	0.040681362	0.21318957	0.9999	3723	tags=45%, list=21%, signal=56%	
LIANG_HEMATOPOIESIS_STEM_CELL_NUMBER_SMALL_VS_HUGE_UP	LIANG_HEMATOPOIESIS_STEM_CELL_NUMBER_SMALL_VS_HUGE_UP		37	-0.48928764	-1.5756074	0.027904216	0.21296844	0.9999	4111	tags=49%, list=23%, signal=63%	
JOSEPH_RESPONSE_TO_SODIUM_BUTYRATE_UP	JOSEPH_RESPONSE_TO_SODIUM_BUTYRATE_UP		31	-0.5476854	-1.5749596	0.04358209	0.21343704	0.9999	4115	tags=58%, list=23%, signal=75%	
THILLAINADESAN_ZNF217_TARGETS_UP	THILLAINADESAN_ZNF217_TARGETS_UP		41	-0.5296908	-1.5735686	0.044587266	0.21500945	0.9999	5123	tags=63%, list=29%, signal=89%	
WANG_LMO4_TARGETS_UP	WANG_LMO4_TARGETS_UP		341	-0.37571314	-1.5733346	0.011075949	0.21482423	0.9999	5288	tags=48%, list=30%, signal=67%	
GARCIA_TARGETS_OF_FLI1_AND_DAX1_DN	GARCIA_TARGETS_OF_FLI1_AND_DAX1_DN		155	-0.43816057	-1.5728616	0.038751986	0.21501008	0.9999	3497	tags=43%, list=20%, signal=52%	
MOOTHA_GLUCONEOGENESIS	MOOTHA_GLUCONEOGENESIS		30	-0.51315606	-1.5722945	0.044662528	0.21536808	0.9999	1812	tags=33%, list=10%, signal=37%	
SARTIPY_NORMAL_AT_INSULIN_RESISTANCE_UP	SARTIPY_NORMAL_AT_INSULIN_RESISTANCE_UP		30	-0.5043704	-1.5721118	0.02958225	0.21510485	0.9999	2712	tags=37%, list=15%, signal=43%	
WHITFIELD_CELL_CYCLE_LITERATURE	WHITFIELD_CELL_CYCLE_LITERATURE		44	-0.66814625	-1.5716407	0.06729046	0.21528211	0.9999	3581	tags=70%, list=20%, signal=88%	
SMITH_LIVER_CANCER	SMITH_LIVER_CANCER		46	-0.5523019	-1.5716081	0.050975706	0.21479179	0.9999	4624	tags=63%, list=26%, signal=85%	
REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS	REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS		86	-0.6169653	-1.571134	0.06732118	0.21498378	0.9999	5251	tags=77%, list=29%, signal=108%	
REACTOME_METABOLISM_OF_POLYAMINES	REACTOME_METABOLISM_OF_POLYAMINES		57	-0.6319445	-1.5705044	0.06292449	0.21540225	0.9999	4692	tags=75%, list=26%, signal=102%	
WP_CHOLESTEROL_BIOSYNTHESIS_PATHWAY	WP_CHOLESTEROL_BIOSYNTHESIS_PATHWAY		15	-0.7766374	-1.5698365	0.035664197	0.21587715	0.9999	2407	tags=80%, list=13%, signal=92%	
KEGG_CELL_CYCLE	KEGG_CELL_CYCLE		124	-0.4652697	-1.5695013	0.05437825	0.21585366	0.9999	4346	tags=50%, list=24%, signal=66%	
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_MONOCYTE_UP	TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_MONOCYTE_UP		201	-0.40478662	-1.5694311	0.022373153	0.21542217	0.9999	3587	tags=40%, list=20%, signal=50%	
REACTOME_SIGNALING_BY_NOTCH4	REACTOME_SIGNALING_BY_NOTCH4		82	-0.5118959	-1.569368	0.06377043	0.21498276	0.9999	2391	tags=43%, list=13%, signal=49%	
SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_UP	SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_UP		475	-0.43312746	-1.5692792	0.049363058	0.21458507	0.9999	4203	tags=47%, list=24%, signal=60%	
JEON_SMAD6_TARGETS_DN	JEON_SMAD6_TARGETS_DN		19	-0.65221566	-1.5688409	0.04267088	0.21473831	0.9999	4462	tags=68%, list=25%, signal=91%	
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP	REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP		42	-0.49623552	-1.5687517	0.050597608	0.21434309	0.9999	3709	tags=48%, list=21%, signal=60%	
ZHANG_BREAST_CANCER_PROGENITORS_UP	ZHANG_BREAST_CANCER_PROGENITORS_UP		426	-0.41523764	-1.568736	0.045933586	0.21383522	0.9999	4779	tags=46%, list=27%, signal=62%	
WP_CELL_CYCLE	WP_CELL_CYCLE		120	-0.4651677	-1.5680281	0.0518	0.21440439	0.9999	4346	tags=50%, list=24%, signal=66%	
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS	REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS		39	-0.46417704	-1.5678446	0.043772385	0.21415927	0.9999	1028	tags=28%, list=6%, signal=30%	
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1		72	-0.6328699	-1.5676775	0.064703524	0.21389796	0.9999	5251	tags=78%, list=29%, signal=110%	
REACTOME_S_PHASE	REACTOME_S_PHASE		160	-0.5447985	-1.5676612	0.06670661	0.21340051	0.9999	4692	tags=59%, list=26%, signal=80%	
CAIRO_PML_TARGETS_BOUND_BY_MYC_UP	CAIRO_PML_TARGETS_BOUND_BY_MYC_UP		22	-0.5981103	-1.5671024	0.047190562	0.21373706	0.9999	3338	tags=64%, list=19%, signal=78%	
BARRIER_COLON_CANCER_RECURRENCE_UP	BARRIER_COLON_CANCER_RECURRENCE_UP		42	-0.48663962	-1.5664467	0.041181196	0.21424301	0.9999	2802	tags=45%, list=16%, signal=54%	
IVANOVA_HEMATOPOIESIS_INTERMEDIATE_PROGENITOR	IVANOVA_HEMATOPOIESIS_INTERMEDIATE_PROGENITOR		131	-0.43303338	-1.5661691	0.044959396	0.21413983	0.9999	4838	tags=53%, list=27%, signal=72%	
LIU_SOX4_TARGETS_DN	LIU_SOX4_TARGETS_DN		307	-0.3778559	-1.5659962	0.013061548	0.21388802	0.9999	4442	tags=42%, list=25%, signal=55%	
REACTOME_TRNA_PROCESSING	REACTOME_TRNA_PROCESSING		105	-0.47163326	-1.5656557	0.053084936	0.21391091	0.9999	4857	tags=50%, list=27%, signal=68%	
TANG_SENESCENCE_TP53_TARGETS_DN	TANG_SENESCENCE_TP53_TARGETS_DN		52	-0.58574593	-1.5647548	0.08891109	0.21476793	0.9999	3590	tags=63%, list=20%, signal=79%	
REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY	REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY		67	-0.54742926	-1.5647546	0.07154213	0.21425352	0.9999	4692	tags=66%, list=26%, signal=89%	
WP_PHOTODYNAMIC_THERAPYINDUCED_HIF1_SURVIVAL_SIGNALING	WP_PHOTODYNAMIC_THERAPYINDUCED_HIF1_SURVIVAL_SIGNALING		36	-0.52949214	-1.5640438	0.055500887	0.2148265	0.9999	4116	tags=50%, list=23%, signal=65%	
REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME	REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME		57	-0.6181279	-1.5629824	0.072951965	0.21592404	0.9999	4692	tags=74%, list=26%, signal=100%	
REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION	REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION		38	-0.56816196	-1.5625985	0.060812164	0.2160269	0.9999	2680	tags=45%, list=15%, signal=53%	
ELVIDGE_HIF1A_TARGETS_UP	ELVIDGE_HIF1A_TARGETS_UP		67	-0.46016145	-1.56239	0.036204495	0.21582544	0.9999	4894	tags=60%, list=27%, signal=82%	
SCHLINGEMANN_SKIN_CARCINOGENESIS_TPA_UP	SCHLINGEMANN_SKIN_CARCINOGENESIS_TPA_UP		34	-0.4840849	-1.5623522	0.026931394	0.21537088	0.9999	3998	tags=56%, list=22%, signal=72%	
PUJANA_BRCA_CENTERED_NETWORK	PUJANA_BRCA_CENTERED_NETWORK		117	-0.525478	-1.5613421	0.07813749	0.21639419	0.9999	4491	tags=56%, list=25%, signal=74%	
REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS	REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS		30	-0.53188306	-1.5609386	0.0455001	0.21651047	0.9999	5403	tags=60%, list=30%, signal=86%	
DAZARD_UV_RESPONSE_CLUSTER_G1	DAZARD_UV_RESPONSE_CLUSTER_G1		57	-0.54431915	-1.5609356	0.07808464	0.2160076	0.9999	2610	tags=46%, list=15%, signal=53%	
LUI_THYROID_CANCER_CLUSTER_3	LUI_THYROID_CANCER_CLUSTER_3		27	-0.71414757	-1.5608795	0.04638554	0.21559237	0.9999	2950	tags=70%, list=17%, signal=84%	
FERRANDO_T_ALL_WITH_MLL_ENL_FUSION_DN	FERRANDO_T_ALL_WITH_MLL_ENL_FUSION_DN		84	-0.5306772	-1.5608631	0.05941591	0.21510978	0.9999	2961	tags=49%, list=17%, signal=58%	
REACTOME_DEGRADATION_OF_AXIN	REACTOME_DEGRADATION_OF_AXIN		53	-0.6233506	-1.5592524	0.07315622	0.21706206	0.9999	4692	tags=75%, list=26%, signal=102%	
REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS	REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS		44	-0.5362537	-1.557921	0.048595898	0.2185752	0.9999	5359	tags=64%, list=30%, signal=91%	
REACTOME_METABOLISM_OF_STEROIDS	REACTOME_METABOLISM_OF_STEROIDS		144	-0.3716226	-1.5578861	0.012815379	0.21812397	0.9999	3740	tags=38%, list=21%, signal=48%	
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION		43	-0.47429547	-1.5577115	0.04556355	0.21787035	0.9999	2360	tags=35%, list=13%, signal=40%	
REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING	REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING		60	-0.6189601	-1.5566262	0.079245284	0.2189825	0.9999	5096	tags=77%, list=29%, signal=107%	
FARMER_BREAST_CANCER_BASAL_VS_LULMINAL	FARMER_BREAST_CANCER_BASAL_VS_LULMINAL		320	-0.39704746	-1.5566185	0.022004401	0.21849173	0.9999	4615	tags=41%, list=26%, signal=54%	
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES		352	-0.44988668	-1.5565122	0.07728989	0.21814331	0.9999	5183	tags=57%, list=29%, signal=79%	
ZHONG_SECRETOME_OF_LUNG_CANCER_AND_FIBROBLAST	ZHONG_SECRETOME_OF_LUNG_CANCER_AND_FIBROBLAST		130	-0.491373	-1.5563881	0.05173439	0.21782336	0.9999	2987	tags=43%, list=17%, signal=51%	
CHOI_ATL_CHRONIC_VS_ACUTE_DN	CHOI_ATL_CHRONIC_VS_ACUTE_DN		17	-0.6185415	-1.556388	0.044111777	0.21732396	0.9999	2446	tags=41%, list=14%, signal=48%	
WP_HEREDITARY_LEIOMYOMATOSIS_AND_RENAL_CELL_CARCINOMA_PATHWAY	WP_HEREDITARY_LEIOMYOMATOSIS_AND_RENAL_CELL_CARCINOMA_PATHWAY		19	-0.54218954	-1.5562003	0.033313505	0.21710645	0.9999	4862	tags=53%, list=27%, signal=72%	
MARTINEZ_RESPONSE_TO_TRABECTEDIN_UP	MARTINEZ_RESPONSE_TO_TRABECTEDIN_UP		69	-0.5069582	-1.5560126	0.054737262	0.21689989	0.9999	3077	tags=43%, list=17%, signal=52%	
KIM_MYC_AMPLIFICATION_TARGETS_UP	KIM_MYC_AMPLIFICATION_TARGETS_UP		192	-0.39491805	-1.5559722	0.0391924	0.21647005	0.9999	3412	tags=40%, list=19%, signal=49%	
WANG_TARGETS_OF_MLL_CBP_FUSION_DN	WANG_TARGETS_OF_MLL_CBP_FUSION_DN		43	-0.5210905	-1.5558001	0.05178964	0.21623647	0.9999	1597	tags=40%, list=9%, signal=43%	
HOLLEMAN_VINCRISTINE_RESISTANCE_B_ALL_DN	HOLLEMAN_VINCRISTINE_RESISTANCE_B_ALL_DN		16	-0.65089494	-1.5557966	0.038286954	0.21575186	0.9999	4316	tags=81%, list=24%, signal=107%	
KAPOSI_LIVER_CANCER_MET_UP	KAPOSI_LIVER_CANCER_MET_UP		18	-0.5637044	-1.5555253	0.040142376	0.21565935	0.9999	3285	tags=44%, list=18%, signal=54%	
FINETTI_BREAST_CANCER_KINOME_RED	FINETTI_BREAST_CANCER_KINOME_RED		16	-0.7484593	-1.5547625	0.05175159	0.21630856	0.9999	3266	tags=88%, list=18%, signal=107%	
GEORGES_CELL_CYCLE_MIR192_TARGETS	GEORGES_CELL_CYCLE_MIR192_TARGETS		61	-0.44319984	-1.5546259	0.048537895	0.21601656	0.9999	3691	tags=44%, list=21%, signal=56%	
LI_WILMS_TUMOR_VS_FETAL_KIDNEY_1_DN	LI_WILMS_TUMOR_VS_FETAL_KIDNEY_1_DN		157	-0.46018127	-1.5541247	0.076740034	0.21625227	0.9999	4491	tags=54%, list=25%, signal=71%	
ZAMORA_NOS2_TARGETS_DN	ZAMORA_NOS2_TARGETS_DN		76	-0.49823627	-1.5529226	0.05702281	0.21758182	0.9999	3463	tags=45%, list=19%, signal=55%	
REACTOME_MAPK6_MAPK4_SIGNALING	REACTOME_MAPK6_MAPK4_SIGNALING		87	-0.4761453	-1.5525346	0.06550829	0.21766402	0.9999	4692	tags=56%, list=26%, signal=76%	
BENITEZ_GBM_PROTEASOME_INHIBITION_RESPONSE	BENITEZ_GBM_PROTEASOME_INHIBITION_RESPONSE		47	-0.43433848	-1.551798	0.03664092	0.21830058	0.9999	4495	tags=40%, list=25%, signal=54%	
LOCKWOOD_AMPLIFIED_IN_LUNG_CANCER	LOCKWOOD_AMPLIFIED_IN_LUNG_CANCER		209	-0.46712205	-1.5516983	0.049829215	0.21796146	0.9999	4725	tags=52%, list=26%, signal=69%	
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_7	YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_7		72	-0.519636	-1.5512538	0.056041334	0.21815255	0.9999	4711	tags=60%, list=26%, signal=81%	
PUIFFE_INVASION_INHIBITED_BY_ASCITES_UP	PUIFFE_INVASION_INHIBITED_BY_ASCITES_UP		73	-0.43458256	-1.5510433	0.037671916	0.21798743	0.9999	3041	tags=38%, list=17%, signal=46%	
FURUKAWA_DUSP6_TARGETS_PCI35_DN	FURUKAWA_DUSP6_TARGETS_PCI35_DN		70	-0.5241418	-1.5507494	0.07534383	0.21794558	0.9999	3616	tags=56%, list=20%, signal=70%	
REACTOME_REGULATION_OF_RAS_BY_GAPS	REACTOME_REGULATION_OF_RAS_BY_GAPS		66	-0.5545874	-1.5505539	0.082074724	0.2177528	0.9999	4692	tags=68%, list=26%, signal=92%	
DUTERTRE_ESTRADIOL_RESPONSE_24HR_UP	DUTERTRE_ESTRADIOL_RESPONSE_24HR_UP		316	-0.54930943	-1.5504242	0.094	0.2174799	0.9999	5394	tags=64%, list=30%, signal=90%	
REACTOME_CARGO_CONCENTRATION_IN_THE_ER	REACTOME_CARGO_CONCENTRATION_IN_THE_ER		33	-0.46842706	-1.5502805	0.031610943	0.21721323	0.9999	4070	tags=42%, list=23%, signal=55%	
LUI_THYROID_CANCER_PAX8_PPARG_DN	LUI_THYROID_CANCER_PAX8_PPARG_DN		45	-0.6369403	-1.5493673	0.07192807	0.21810175	0.9999	2950	tags=64%, list=17%, signal=77%	
NAKAYAMA_SOFT_TISSUE_TUMORS_PCA2_UP	NAKAYAMA_SOFT_TISSUE_TUMORS_PCA2_UP		85	-0.5154217	-1.5484989	0.08518741	0.2189329	0.9999	3392	tags=53%, list=19%, signal=65%	
ENK_UV_RESPONSE_KERATINOCYTE_DN	ENK_UV_RESPONSE_KERATINOCYTE_DN		473	-0.36846235	-1.5482271	0.033653848	0.21886347	0.9999	4539	tags=40%, list=25%, signal=52%	
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION		296	-0.40863115	-1.5471692	0.046418566	0.21999311	0.9999	4070	tags=40%, list=23%, signal=51%	
LEI_MYB_TARGETS	LEI_MYB_TARGETS		312	-0.41969684	-1.547076	0.03753244	0.21964824	0.9999	5233	tags=54%, list=29%, signal=75%	
REACTOME_HEDGEHOG_LIGAND_BIOGENESIS	REACTOME_HEDGEHOG_LIGAND_BIOGENESIS		62	-0.5941504	-1.5469538	0.07690779	0.21934651	0.9999	4692	tags=68%, list=26%, signal=92%	
REACTOME_DEREGULATED_CDK5_TRIGGERS_MULTIPLE_NEURODEGENERATIVE_PATHWAYS_IN_ALZHEIMER_S_DISEASE_MODELS	REACTOME_DEREGULATED_CDK5_TRIGGERS_MULTIPLE_NEURODEGENERATIVE_PATHWAYS_IN_ALZHEIMER_S_DISEASE_MODELS		22	-0.5849201	-1.546548	0.05352941	0.21946993	0.9999	3518	tags=59%, list=20%, signal=74%	
REACTOME_RECOGNITION_OF_DNA_DAMAGE_BY_PCNA_CONTAINING_REPLICATION_COMPLEX	REACTOME_RECOGNITION_OF_DNA_DAMAGE_BY_PCNA_CONTAINING_REPLICATION_COMPLEX		30	-0.6131538	-1.5459447	0.06521739	0.21990925	0.9999	5038	tags=70%, list=28%, signal=97%	
BURTON_ADIPOGENESIS_3	BURTON_ADIPOGENESIS_3		101	-0.5578267	-1.5457861	0.0922619	0.21966304	0.9999	4636	tags=67%, list=26%, signal=90%	
REACTOME_DISEASES_ASSOCIATED_WITH_N_GLYCOSYLATION_OF_PROTEINS	REACTOME_DISEASES_ASSOCIATED_WITH_N_GLYCOSYLATION_OF_PROTEINS		17	-0.6021137	-1.5456702	0.06133119	0.21936949	0.9999	4255	tags=53%, list=24%, signal=69%	
KEGG_PROTEIN_EXPORT	KEGG_PROTEIN_EXPORT		23	-0.6462489	-1.5451463	0.06207449	0.21971993	0.9999	5336	tags=74%, list=30%, signal=105%	
REACTOME_MITOTIC_PROPHASE	REACTOME_MITOTIC_PROPHASE		81	-0.454365	-1.5450917	0.05530228	0.21933767	0.9999	3662	tags=42%, list=21%, signal=53%	
GROSS_HYPOXIA_VIA_HIF1A_UP	GROSS_HYPOXIA_VIA_HIF1A_UP		74	-0.43834063	-1.5449902	0.039045554	0.21902788	0.9999	3373	tags=41%, list=19%, signal=50%	
KANG_DOXORUBICIN_RESISTANCE_UP	KANG_DOXORUBICIN_RESISTANCE_UP		54	-0.6835705	-1.5446632	0.074051894	0.21904555	0.9999	3392	tags=72%, list=19%, signal=89%	
STEIN_ESRRA_TARGETS_RESPONSIVE_TO_ESTROGEN_DN	STEIN_ESRRA_TARGETS_RESPONSIVE_TO_ESTROGEN_DN		40	-0.55693287	-1.5434278	0.07344184	0.22042038	0.9999	4728	tags=65%, list=26%, signal=88%	
REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS	REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS		66	-0.58669174	-1.5429054	0.07963185	0.22072919	0.9999	4692	tags=70%, list=26%, signal=94%	
WANG_SMARCE1_TARGETS_DN	WANG_SMARCE1_TARGETS_DN		370	-0.3734024	-1.5428268	0.031168832	0.22037724	0.9999	4775	tags=45%, list=27%, signal=61%	
JAZAERI_BREAST_CANCER_BRCA1_VS_BRCA2_UP	JAZAERI_BREAST_CANCER_BRCA1_VS_BRCA2_UP		47	-0.52552533	-1.5428038	0.0488	0.21994793	0.9999	3952	tags=53%, list=22%, signal=68%	
SCIAN_CELL_CYCLE_TARGETS_OF_TP53_AND_TP73_DN	SCIAN_CELL_CYCLE_TARGETS_OF_TP53_AND_TP73_DN		22	-0.7125277	-1.542576	0.061269585	0.21983296	0.9999	3151	tags=73%, list=18%, signal=88%	
EPPERT_PROGENITOR	EPPERT_PROGENITOR		134	-0.42032143	-1.5421728	0.044970416	0.21996506	0.9999	4672	tags=49%, list=26%, signal=65%	
RODWELL_AGING_KIDNEY_NO_BLOOD_DN	RODWELL_AGING_KIDNEY_NO_BLOOD_DN		142	-0.37035322	-1.541461	0.016830295	0.2205794	0.9999	4647	tags=45%, list=26%, signal=60%	
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS	REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS		68	-0.538383	-1.5411313	0.0802	0.22061779	0.9999	4692	tags=63%, list=26%, signal=85%	
GU_PDEF_TARGETS_DN	GU_PDEF_TARGETS_DN		36	-0.5181256	-1.540965	0.05332272	0.22041698	0.9999	3338	tags=44%, list=19%, signal=55%	
REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR	REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR		54	-0.50311744	-1.5407405	0.04915085	0.22028878	0.9999	5541	tags=63%, list=31%, signal=91%	
KAMMINGA_EZH2_TARGETS	KAMMINGA_EZH2_TARGETS		39	-0.6560396	-1.5405949	0.07119936	0.22005126	0.9999	4672	tags=74%, list=26%, signal=101%	
REACTOME_SNRNP_ASSEMBLY	REACTOME_SNRNP_ASSEMBLY		53	-0.5212621	-1.5399052	0.06911619	0.22062446	0.9999	4555	tags=53%, list=26%, signal=71%	
MOLENAAR_TARGETS_OF_CCND1_AND_CDK4_DN	MOLENAAR_TARGETS_OF_CCND1_AND_CDK4_DN		58	-0.5536006	-1.5398462	0.08975124	0.22025603	0.9999	5021	tags=66%, list=28%, signal=91%	
WONG_PROTEASOME_GENE_MODULE	WONG_PROTEASOME_GENE_MODULE		49	-0.5644043	-1.5395644	0.07165605	0.22021393	0.9999	4027	tags=57%, list=23%, signal=74%	
REACTOME_GLYCOGEN_SYNTHESIS	REACTOME_GLYCOGEN_SYNTHESIS		15	-0.6261397	-1.5394554	0.059979938	0.21991695	0.9999	4947	tags=80%, list=28%, signal=111%	
REACTOME_MITOTIC_SPINDLE_CHECKPOINT	REACTOME_MITOTIC_SPINDLE_CHECKPOINT		110	-0.49689525	-1.5394102	0.0808401	0.2195245	0.9999	3680	tags=50%, list=21%, signal=63%	
FISCHER_G2_M_CELL_CYCLE	FISCHER_G2_M_CELL_CYCLE		230	-0.47223654	-1.5389824	0.09522863	0.21973354	0.9999	4617	tags=54%, list=26%, signal=72%	
KEGG_PROTEASOME	KEGG_PROTEASOME		42	-0.6770099	-1.537595	0.07472178	0.2213351	0.9999	2391	tags=62%, list=13%, signal=71%	
WP_CHOLESTEROL_METABOLISM_INCLUDES_BOTH_BLOCH_AND_KANDUTSCHRUSSELL_PATHWAYS	WP_CHOLESTEROL_METABOLISM_INCLUDES_BOTH_BLOCH_AND_KANDUTSCHRUSSELL_PATHWAYS		46	-0.5115731	-1.5374748	0.07633124	0.22106145	0.9999	2684	tags=50%, list=15%, signal=59%	
REACTOME_MRNA_SPLICING_MINOR_PATHWAY	REACTOME_MRNA_SPLICING_MINOR_PATHWAY		52	-0.56809646	-1.5373231	0.071972735	0.22084413	0.9999	4349	tags=67%, list=24%, signal=89%	
KEGG_SELENOAMINO_ACID_METABOLISM	KEGG_SELENOAMINO_ACID_METABOLISM		25	-0.49066234	-1.5372514	0.033817384	0.22049901	0.9999	4778	tags=48%, list=27%, signal=65%	
REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING	REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING		54	-0.644216	-1.5371797	0.07520447	0.22015601	0.9999	4692	tags=80%, list=26%, signal=108%	
REACTOME_SELECTIVE_AUTOPHAGY	REACTOME_SELECTIVE_AUTOPHAGY		79	-0.45457867	-1.5368917	0.04451574	0.22014128	0.9999	3680	tags=43%, list=21%, signal=54%	
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE	REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE		70	-0.42392078	-1.5366149	0.033685468	0.2201042	0.9999	4114	tags=43%, list=23%, signal=55%	
REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY	REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY		55	-0.6142554	-1.5365087	0.08258168	0.21981831	0.9999	4692	tags=71%, list=26%, signal=96%	
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_BLACK_UP	GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_BLACK_UP		34	-0.44649088	-1.5363464	0.03138117	0.21960938	0.9999	899	tags=24%, list=5%, signal=25%	
CHAUHAN_RESPONSE_TO_METHOXYESTRADIOL_UP	CHAUHAN_RESPONSE_TO_METHOXYESTRADIOL_UP		44	-0.52854544	-1.5362791	0.07187063	0.21926813	0.9999	3694	tags=50%, list=21%, signal=63%	
REACTOME_STABILIZATION_OF_P53	REACTOME_STABILIZATION_OF_P53		55	-0.61387736	-1.5360991	0.0809628	0.21910101	0.9999	4692	tags=75%, list=26%, signal=101%	
WELCSH_BRCA1_TARGETS_UP	WELCSH_BRCA1_TARGETS_UP		191	-0.44300804	-1.5359558	0.059364382	0.21887274	0.9999	1873	tags=30%, list=10%, signal=34%	
KEGG_BUTANOATE_METABOLISM	KEGG_BUTANOATE_METABOLISM		32	-0.47139496	-1.5355376	0.042582966	0.21907167	1.0	2519	tags=34%, list=14%, signal=40%	
PASQUALUCCI_LYMPHOMA_BY_GC_STAGE_UP	PASQUALUCCI_LYMPHOMA_BY_GC_STAGE_UP		276	-0.37394106	-1.5354003	0.03029699	0.21882755	1.0	4128	tags=41%, list=23%, signal=52%	
DARWICHE_PAPILLOMA_RISK_LOW_UP	DARWICHE_PAPILLOMA_RISK_LOW_UP		144	-0.3808224	-1.5352473	0.019871537	0.21860845	1.0	2845	tags=34%, list=16%, signal=40%	
HARRIS_HYPOXIA	HARRIS_HYPOXIA		79	-0.46966827	-1.5341539	0.05492762	0.21977523	1.0	2986	tags=41%, list=17%, signal=48%	
TAKAO_RESPONSE_TO_UVB_RADIATION_UP	TAKAO_RESPONSE_TO_UVB_RADIATION_UP		81	-0.54565	-1.5331922	0.081888825	0.22075912	1.0	2950	tags=52%, list=17%, signal=62%	
REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION	REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION		25	-0.5984106	-1.533107	0.07631318	0.22044964	1.0	3995	tags=60%, list=22%, signal=77%	
REN_BOUND_BY_E2F	REN_BOUND_BY_E2F		55	-0.63264614	-1.5329058	0.08396794	0.22031483	1.0	3255	tags=64%, list=18%, signal=78%	
