NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REACTOME_NEURONAL_SYSTEM	REACTOME_NEURONAL_SYSTEM		369	-0.28642973	-1.2292064	0.14147611	1.0	1.0	4556	tags=35%, list=26%, signal=46%	
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS	REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS		21	-0.4311008	-1.2275654	0.21053581	1.0	1.0	5320	tags=57%, list=31%, signal=82%	
MEBARKI_HCC_PROGENITOR_FZD8CRD_DN	MEBARKI_HCC_PROGENITOR_FZD8CRD_DN		372	-0.2923049	-1.2274634	0.15944955	1.0	1.0	4874	tags=41%, list=28%, signal=56%	
VERNELL_RETINOBLASTOMA_PATHWAY_DN	VERNELL_RETINOBLASTOMA_PATHWAY_DN		20	-0.373872	-1.2270086	0.19103684	1.0	1.0	3222	tags=30%, list=19%, signal=37%	
KEGG_TASTE_TRANSDUCTION	KEGG_TASTE_TRANSDUCTION		41	-0.39241907	-1.2261901	0.21909586	1.0	1.0	3953	tags=44%, list=23%, signal=57%	
NIKOLSKY_BREAST_CANCER_8Q23_Q24_AMPLICON	NIKOLSKY_BREAST_CANCER_8Q23_Q24_AMPLICON		142	-0.4626311	-1.2259818	0.31245196	1.0	1.0	3586	tags=40%, list=21%, signal=50%	
HADDAD_T_LYMPHOCYTE_AND_NK_PROGENITOR_UP	HADDAD_T_LYMPHOCYTE_AND_NK_PROGENITOR_UP		79	-0.29958272	-1.2249879	0.14688347	1.0	1.0	3455	tags=29%, list=20%, signal=36%	
KORKOLA_CORRELATED_WITH_POU5F1	KORKOLA_CORRELATED_WITH_POU5F1		28	-0.36144933	-1.2239232	0.19782282	1.0	1.0	5185	tags=50%, list=30%, signal=71%	
WP_RETT_SYNDROME_CAUSING_GENES	WP_RETT_SYNDROME_CAUSING_GENES		46	-0.3568061	-1.2234677	0.21221432	1.0	1.0	6789	tags=54%, list=39%, signal=89%	
REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING	REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING		16	-0.42162877	-1.2225077	0.21223564	1.0	1.0	4073	tags=50%, list=24%, signal=65%	
SERVITJA_ISLET_HNF1A_TARGETS_DN	SERVITJA_ISLET_HNF1A_TARGETS_DN		91	-0.3005807	-1.2219679	0.1272047	1.0	1.0	4757	tags=41%, list=27%, signal=56%	
RODWELL_AGING_KIDNEY_DN	RODWELL_AGING_KIDNEY_DN		138	-0.30330727	-1.2203099	0.1981897	1.0	1.0	5099	tags=42%, list=29%, signal=59%	
REACTOME_PI_3K_CASCADE_FGFR2	REACTOME_PI_3K_CASCADE_FGFR2		16	-0.44510645	-1.2191495	0.2474045	1.0	1.0	2164	tags=25%, list=13%, signal=29%	
BLANCO_MELO_BETA_INTERFERON_TREATED_BRONCHIAL_EPITHELIAL_CELLS_DN	BLANCO_MELO_BETA_INTERFERON_TREATED_BRONCHIAL_EPITHELIAL_CELLS_DN		181	-0.33230913	-1.2177154	0.22949918	1.0	1.0	4703	tags=43%, list=27%, signal=59%	
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES		25	-0.39549208	-1.2164102	0.22530459	1.0	1.0	3666	tags=44%, list=21%, signal=56%	
REACTOME_PHASE_4_RESTING_MEMBRANE_POTENTIAL	REACTOME_PHASE_4_RESTING_MEMBRANE_POTENTIAL		15	-0.4377216	-1.215654	0.2146022	1.0	1.0	5348	tags=53%, list=31%, signal=77%	
NIKOLSKY_BREAST_CANCER_5P15_AMPLICON	NIKOLSKY_BREAST_CANCER_5P15_AMPLICON		22	-0.45547876	-1.2155915	0.25731447	1.0	1.0	2659	tags=41%, list=15%, signal=48%	
WP_PKCGAMMA_CALCIUM_SIGNALING_PATHWAY_IN_ATAXIA	WP_PKCGAMMA_CALCIUM_SIGNALING_PATHWAY_IN_ATAXIA		21	-0.4322851	-1.2154102	0.2260144	1.0	1.0	4532	tags=48%, list=26%, signal=64%	
WP_OXIDATION_BY_CYTOCHROME_P450	WP_OXIDATION_BY_CYTOCHROME_P450		54	-0.35124424	-1.2152056	0.22335875	1.0	1.0	5492	tags=50%, list=32%, signal=73%	
YANAGIHARA_ESX1_TARGETS	YANAGIHARA_ESX1_TARGETS		27	-0.38039538	-1.2132684	0.22230695	1.0	1.0	2664	tags=37%, list=15%, signal=44%	
GENTILE_UV_LOW_DOSE_DN	GENTILE_UV_LOW_DOSE_DN		63	-0.33905694	-1.2125971	0.23052959	1.0	1.0	4754	tags=41%, list=27%, signal=57%	
KIM_MYC_AMPLIFICATION_TARGETS_DN	KIM_MYC_AMPLIFICATION_TARGETS_DN		92	-0.2951605	-1.2098048	0.18979207	1.0	1.0	4748	tags=38%, list=27%, signal=52%	
SUMI_HNF4A_TARGETS	SUMI_HNF4A_TARGETS		24	-0.39588854	-1.2085402	0.22284935	1.0	1.0	4172	tags=50%, list=24%, signal=66%	
MALTA_CURATED_STEMNESS_MARKERS	MALTA_CURATED_STEMNESS_MARKERS		21	-0.41461712	-1.2070823	0.24	1.0	1.0	5062	tags=43%, list=29%, signal=61%	
TAVAZOIE_METASTASIS	TAVAZOIE_METASTASIS		89	-0.29944304	-1.2037255	0.13697632	1.0	1.0	5398	tags=45%, list=31%, signal=65%	
PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_1	PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_1		44	-0.3960935	-1.1974341	0.27003485	1.0	1.0	2607	tags=25%, list=15%, signal=29%	
YAUCH_HEDGEHOG_SIGNALING_PARACRINE_UP	YAUCH_HEDGEHOG_SIGNALING_PARACRINE_UP		126	-0.28393874	-1.1970545	0.16383977	1.0	1.0	5583	tags=44%, list=32%, signal=64%	
YAUCH_HEDGEHOG_SIGNALING_PARACRINE_DN	YAUCH_HEDGEHOG_SIGNALING_PARACRINE_DN		207	-0.2846053	-1.1942059	0.14473437	1.0	1.0	5795	tags=44%, list=33%, signal=65%	
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A5	SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A5		68	-0.36524814	-1.1933486	0.2793491	1.0	1.0	3806	tags=29%, list=22%, signal=38%	
ULE_SPLICING_VIA_NOVA2	ULE_SPLICING_VIA_NOVA2		41	-0.36603603	-1.1909894	0.25964305	1.0	1.0	3583	tags=32%, list=21%, signal=40%	
THEODOROU_MAMMARY_TUMORIGENESIS	THEODOROU_MAMMARY_TUMORIGENESIS		25	-0.43348253	-1.1906631	0.28535452	1.0	1.0	3020	tags=32%, list=17%, signal=39%	
LEIN_MIDBRAIN_MARKERS	LEIN_MIDBRAIN_MARKERS		73	-0.31446177	-1.1903689	0.18481538	1.0	1.0	5680	tags=45%, list=33%, signal=67%	
WP_MAMMALIAN_DISORDER_OF_SEXUAL_DEVELOPMENT	WP_MAMMALIAN_DISORDER_OF_SEXUAL_DEVELOPMENT		20	-0.38655716	-1.1903632	0.23006485	1.0	1.0	5597	tags=45%, list=32%, signal=66%	
DAWSON_METHYLATED_IN_LYMPHOMA_TCL1	DAWSON_METHYLATED_IN_LYMPHOMA_TCL1		47	-0.35633624	-1.189273	0.25195947	1.0	1.0	3558	tags=38%, list=21%, signal=48%	
REACTOME_CELL_JUNCTION_ORGANIZATION	REACTOME_CELL_JUNCTION_ORGANIZATION		89	-0.32440552	-1.1875919	0.24396835	1.0	1.0	6135	tags=47%, list=35%, signal=73%	
DELASERNA_MYOD_TARGETS_UP	DELASERNA_MYOD_TARGETS_UP		83	-0.28264725	-1.1851842	0.19146526	1.0	1.0	3126	tags=30%, list=18%, signal=37%	
MIKKELSEN_IPS_HCP_WITH_H3_UNMETHYLATED	MIKKELSEN_IPS_HCP_WITH_H3_UNMETHYLATED		60	-0.35650927	-1.185137	0.2563017	1.0	1.0	6132	tags=48%, list=35%, signal=75%	
REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT		29	-0.36769238	-1.1850754	0.22455814	1.0	1.0	4256	tags=38%, list=25%, signal=50%	
WP_GABA_RECEPTOR_SIGNALING	WP_GABA_RECEPTOR_SIGNALING		24	-0.40701017	-1.1847694	0.26161048	1.0	1.0	5302	tags=58%, list=31%, signal=84%	
LI_WILMS_TUMOR	LI_WILMS_TUMOR		26	-0.39462775	-1.1846337	0.26401094	1.0	1.0	3566	tags=38%, list=21%, signal=48%	
NAGASHIMA_NRG1_SIGNALING_DN	NAGASHIMA_NRG1_SIGNALING_DN		52	-0.29862884	-1.1841043	0.2099981	1.0	1.0	1694	tags=21%, list=10%, signal=23%	
REACTOME_STRIATED_MUSCLE_CONTRACTION	REACTOME_STRIATED_MUSCLE_CONTRACTION		30	-0.3969139	-1.183485	0.26102942	1.0	1.0	3502	tags=27%, list=20%, signal=33%	
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK		58	-0.33246946	-1.183161	0.25276217	1.0	1.0	4742	tags=43%, list=27%, signal=59%	
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE	REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE		21	-0.44966242	-1.1796767	0.30247033	1.0	1.0	1144	tags=24%, list=7%, signal=25%	
DACOSTA_UV_RESPONSE_VIA_ERCC3_TTD_DN	DACOSTA_UV_RESPONSE_VIA_ERCC3_TTD_DN		83	-0.3237298	-1.1792152	0.2609375	1.0	1.0	4343	tags=37%, list=25%, signal=50%	
NEWMAN_ERCC6_TARGETS_DN	NEWMAN_ERCC6_TARGETS_DN		34	-0.38282746	-1.1788474	0.26661602	1.0	1.0	5483	tags=44%, list=32%, signal=64%	
BHAT_ESR1_TARGETS_NOT_VIA_AKT1_DN	BHAT_ESR1_TARGETS_NOT_VIA_AKT1_DN		85	-0.3188751	-1.1759213	0.23851992	1.0	1.0	4045	tags=39%, list=23%, signal=50%	
SU_LIVER	SU_LIVER		44	-0.36267227	-1.172079	0.28466603	1.0	1.0	5277	tags=48%, list=31%, signal=68%	
RODRIGUES_THYROID_CARCINOMA_DN	RODRIGUES_THYROID_CARCINOMA_DN		75	-0.30252904	-1.1716006	0.22282004	1.0	1.0	4790	tags=44%, list=28%, signal=61%	
AIGNER_ZEB1_TARGETS	AIGNER_ZEB1_TARGETS		35	-0.4734699	-1.1703309	0.3472738	1.0	1.0	5320	tags=43%, list=31%, signal=62%	
REACTOME_SENSORY_PROCESSING_OF_SOUND_BY_OUTER_HAIR_CELLS_OF_THE_COCHLEA	REACTOME_SENSORY_PROCESSING_OF_SOUND_BY_OUTER_HAIR_CELLS_OF_THE_COCHLEA		48	-0.3194383	-1.168386	0.24364987	1.0	1.0	3954	tags=38%, list=23%, signal=48%	
TAYLOR_METHYLATED_IN_ACUTE_LYMPHOBLASTIC_LEUKEMIA	TAYLOR_METHYLATED_IN_ACUTE_LYMPHOBLASTIC_LEUKEMIA		71	-0.28654423	-1.1663975	0.22508623	1.0	1.0	4183	tags=34%, list=24%, signal=44%	
WP_PATHWAYS_AFFECTED_IN_ADENOID_CYSTIC_CARCINOMA	WP_PATHWAYS_AFFECTED_IN_ADENOID_CYSTIC_CARCINOMA		62	-0.29809287	-1.1660312	0.2399401	1.0	1.0	5252	tags=37%, list=30%, signal=53%	
REACTOME_NCAM1_INTERACTIONS	REACTOME_NCAM1_INTERACTIONS		39	-0.36481687	-1.1631372	0.26076967	1.0	1.0	4376	tags=41%, list=25%, signal=55%	
WP_PREIMPLANTATION_EMBRYO	WP_PREIMPLANTATION_EMBRYO		45	-0.35262457	-1.1594415	0.28113946	1.0	1.0	5074	tags=44%, list=29%, signal=63%	
REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI	REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI		17	-0.41229388	-1.1570147	0.29585344	1.0	1.0	6252	tags=47%, list=36%, signal=74%	
ROY_WOUND_BLOOD_VESSEL_DN	ROY_WOUND_BLOOD_VESSEL_DN		21	-0.45022666	-1.1556475	0.32327336	1.0	1.0	5825	tags=62%, list=34%, signal=93%	
MARTINEZ_RESPONSE_TO_TRABECTEDIN	MARTINEZ_RESPONSE_TO_TRABECTEDIN		50	-0.3106791	-1.1536064	0.2593098	1.0	1.0	3944	tags=34%, list=23%, signal=44%	
WP_DEVELOPMENT_OF_URETERIC_COLLECTION_SYSTEM	WP_DEVELOPMENT_OF_URETERIC_COLLECTION_SYSTEM		46	-0.3625726	-1.1525016	0.28761145	1.0	1.0	5728	tags=50%, list=33%, signal=75%	
BARRIER_COLON_CANCER_RECURRENCE_DN	BARRIER_COLON_CANCER_RECURRENCE_DN		17	-0.41374844	-1.1516099	0.30775413	1.0	1.0	2580	tags=35%, list=15%, signal=41%	
LIAO_HAVE_SOX4_BINDING_SITES	LIAO_HAVE_SOX4_BINDING_SITES		41	-0.3293459	-1.1501951	0.27445704	1.0	1.0	3020	tags=27%, list=17%, signal=32%	
REACTOME_POTASSIUM_CHANNELS	REACTOME_POTASSIUM_CHANNELS		95	-0.3125631	-1.1472907	0.27193645	1.0	1.0	4260	tags=43%, list=25%, signal=57%	
CHIBA_RESPONSE_TO_TSA_DN	CHIBA_RESPONSE_TO_TSA_DN		21	-0.40581638	-1.1430306	0.3007321	1.0	1.0	1225	tags=24%, list=7%, signal=26%	
MADAN_DPPA4_TARGETS	MADAN_DPPA4_TARGETS		48	-0.3167572	-1.1420107	0.26382336	1.0	1.0	2309	tags=23%, list=13%, signal=26%	
MEISSNER_NPC_HCP_WITH_H3K4ME2_AND_H3K27ME3	MEISSNER_NPC_HCP_WITH_H3K4ME2_AND_H3K27ME3		284	-0.28230754	-1.1409909	0.24063116	1.0	1.0	6544	tags=51%, list=38%, signal=81%	
ZHAN_MULTIPLE_MYELOMA_MS_UP	ZHAN_MULTIPLE_MYELOMA_MS_UP		47	-0.3331938	-1.1392044	0.29986352	1.0	1.0	4287	tags=38%, list=25%, signal=51%	
REACTOME_SYNAPTIC_ADHESION_LIKE_MOLECULES	REACTOME_SYNAPTIC_ADHESION_LIKE_MOLECULES		21	-0.40172443	-1.133259	0.31893122	1.0	1.0	4532	tags=29%, list=26%, signal=39%	
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES	REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES		91	-0.3297306	-1.132024	0.3332687	1.0	1.0	2458	tags=30%, list=14%, signal=34%	
LEE_TARGETS_OF_PTCH1_AND_SUFU_DN	LEE_TARGETS_OF_PTCH1_AND_SUFU_DN		81	-0.27343345	-1.1314123	0.24050634	1.0	1.0	5382	tags=43%, list=31%, signal=62%	
WP_CONSTITUTIVE_ANDROSTANE_RECEPTOR_PATHWAY	WP_CONSTITUTIVE_ANDROSTANE_RECEPTOR_PATHWAY		27	-0.35877997	-1.1306828	0.30801687	1.0	1.0	5703	tags=52%, list=33%, signal=77%	
WP_CELL_MIGRATION_AND_INVASION_THROUGH_P75NTR	WP_CELL_MIGRATION_AND_INVASION_THROUGH_P75NTR		29	-0.3525283	-1.130031	0.30091068	1.0	1.0	1125	tags=14%, list=7%, signal=15%	
WP_MONOAMINE_TRANSPORT	WP_MONOAMINE_TRANSPORT		29	-0.30991802	-1.1295499	0.25902134	1.0	1.0	4556	tags=38%, list=26%, signal=51%	
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES	REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES		34	-0.3861933	-1.1291789	0.3456956	1.0	1.0	3918	tags=32%, list=23%, signal=42%	
KEGG_LINOLEIC_ACID_METABOLISM	KEGG_LINOLEIC_ACID_METABOLISM		25	-0.37477115	-1.1273912	0.29574755	1.0	1.0	2371	tags=28%, list=14%, signal=32%	
BIOCARTA_LIS1_PATHWAY	BIOCARTA_LIS1_PATHWAY		19	-0.3657944	-1.1260034	0.30610254	1.0	1.0	5170	tags=63%, list=30%, signal=90%	
WP_INTRAFLAGELLAR_TRANSPORT_PROTEINS_BINDING_TO_DYNEIN	WP_INTRAFLAGELLAR_TRANSPORT_PROTEINS_BINDING_TO_DYNEIN		24	-0.37874734	-1.1250609	0.32899523	1.0	1.0	1454	tags=25%, list=8%, signal=27%	
BLANCO_MELO_MERS_COV_INFECTION_MCR5_CELLS_UP	BLANCO_MELO_MERS_COV_INFECTION_MCR5_CELLS_UP		253	-0.2529129	-1.124562	0.23744962	1.0	1.0	4017	tags=32%, list=23%, signal=41%	
REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL		42	-0.32717037	-1.1240896	0.32583842	1.0	1.0	2751	tags=26%, list=16%, signal=31%	
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_GREEN_DN	GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_GREEN_DN		22	-0.36450034	-1.1226734	0.32114375	1.0	1.0	4426	tags=41%, list=26%, signal=55%	
WP_SYNAPTIC_VESICLE_PATHWAY	WP_SYNAPTIC_VESICLE_PATHWAY		46	-0.3339359	-1.1224722	0.31839758	1.0	1.0	3917	tags=37%, list=23%, signal=48%	
KOBAYASHI_EGFR_SIGNALING_6HR_DN	KOBAYASHI_EGFR_SIGNALING_6HR_DN		17	-0.42636913	-1.1188786	0.33428845	1.0	1.0	5831	tags=59%, list=34%, signal=89%	
PLASARI_TGFB1_SIGNALING_VIA_NFIC_1HR_DN	PLASARI_TGFB1_SIGNALING_VIA_NFIC_1HR_DN		104	-0.2763682	-1.118583	0.28709862	1.0	1.0	3004	tags=25%, list=17%, signal=30%	
SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_DN	SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_DN		141	-0.30489162	-1.115246	0.29823604	1.0	1.0	5632	tags=43%, list=33%, signal=64%	
WP_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY	WP_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY		68	-0.3112938	-1.1149844	0.30157554	1.0	1.0	1538	tags=16%, list=9%, signal=18%	
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC		68	-0.31129375	-1.1149842	0.30157554	1.0	1.0	1538	tags=16%, list=9%, signal=18%	
SABATES_COLORECTAL_ADENOMA_UP	SABATES_COLORECTAL_ADENOMA_UP		120	-0.32623982	-1.114881	0.31868333	1.0	1.0	4912	tags=43%, list=28%, signal=59%	
RICKMAN_HEAD_AND_NECK_CANCER_B	RICKMAN_HEAD_AND_NECK_CANCER_B		44	-0.32030272	-1.1130712	0.2988822	1.0	1.0	4287	tags=39%, list=25%, signal=51%	
REACTOME_AURKA_ACTIVATION_BY_TPX2	REACTOME_AURKA_ACTIVATION_BY_TPX2		71	-0.34915498	-1.1128695	0.36335284	1.0	1.0	2458	tags=28%, list=14%, signal=33%	
HOELZEL_NF1_TARGETS_DN	HOELZEL_NF1_TARGETS_DN		100	-0.31515846	-1.1122152	0.33018154	1.0	1.0	4072	tags=38%, list=24%, signal=49%	
IVANOVA_HEMATOPOIESIS_STEM_CELL	IVANOVA_HEMATOPOIESIS_STEM_CELL		178	-0.25227827	-1.1120735	0.27867946	1.0	1.0	6402	tags=46%, list=37%, signal=72%	
REACTOME_DEFECTIVE_C1GALT1C1_CAUSES_TN_POLYAGGLUTINATION_SYNDROME_TNPS	REACTOME_DEFECTIVE_C1GALT1C1_CAUSES_TN_POLYAGGLUTINATION_SYNDROME_TNPS		15	-0.44856125	-1.110739	0.34408602	1.0	1.0	5320	tags=67%, list=31%, signal=96%	
WP_DISRUPTION_OF_POSTSYNAPTIC_SIGNALLING_BY_CNV	WP_DISRUPTION_OF_POSTSYNAPTIC_SIGNALLING_BY_CNV		32	-0.33895758	-1.1047885	0.32283318	1.0	1.0	6244	tags=47%, list=36%, signal=73%	
JINESH_BLEBBISHIELD_TRANSFORMED_STEM_CELL_SPHERES_DN	JINESH_BLEBBISHIELD_TRANSFORMED_STEM_CELL_SPHERES_DN		294	-0.2326737	-1.0999619	0.289659	1.0	1.0	5311	tags=40%, list=31%, signal=57%	
REACTOME_NETRIN_1_SIGNALING	REACTOME_NETRIN_1_SIGNALING		47	-0.29916462	-1.098959	0.3053318	1.0	1.0	5003	tags=40%, list=29%, signal=57%	
MEISSNER_NPC_HCP_WITH_H3K4ME3_AND_H3K27ME3	MEISSNER_NPC_HCP_WITH_H3K4ME3_AND_H3K27ME3		131	-0.28943467	-1.0989033	0.3218563	1.0	1.0	4884	tags=39%, list=28%, signal=54%	
BIOCARTA_VDR_PATHWAY	BIOCARTA_VDR_PATHWAY		24	-0.34282514	-1.0979117	0.3399072	1.0	1.0	3963	tags=33%, list=23%, signal=43%	
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE	REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE		57	-0.30414587	-1.0951933	0.3280705	1.0	1.0	3648	tags=35%, list=21%, signal=44%	
MIKKELSEN_MEF_ICP_WITH_H3K27ME3	MIKKELSEN_MEF_ICP_WITH_H3K27ME3		162	-0.27643606	-1.0951724	0.3077063	1.0	1.0	4451	tags=38%, list=26%, signal=51%	
CONRAD_STEM_CELL	CONRAD_STEM_CELL		35	-0.32954067	-1.091302	0.3404748	1.0	1.0	3976	tags=34%, list=23%, signal=44%	
FIGUEROA_AML_METHYLATION_CLUSTER_3_UP	FIGUEROA_AML_METHYLATION_CLUSTER_3_UP		155	-0.24581353	-1.0905436	0.30256116	1.0	1.0	5708	tags=44%, list=33%, signal=65%	
LUI_THYROID_CANCER_PAX8_PPARG_UP	LUI_THYROID_CANCER_PAX8_PPARG_UP		44	-0.30269367	-1.0898755	0.33867276	1.0	1.0	3155	tags=25%, list=18%, signal=30%	
HEDENFALK_BREAST_CANCER_BRACX_DN	HEDENFALK_BREAST_CANCER_BRACX_DN		19	-0.343159	-1.0896612	0.35144928	1.0	1.0	2715	tags=21%, list=16%, signal=25%	
PID_CONE_PATHWAY	PID_CONE_PATHWAY		15	-0.39482743	-1.0868673	0.36789167	1.0	1.0	4861	tags=53%, list=28%, signal=74%	
WENG_POR_TARGETS_LIVER_DN	WENG_POR_TARGETS_LIVER_DN		20	-0.3380203	-1.0867323	0.3342431	1.0	1.0	2240	tags=30%, list=13%, signal=34%	
MIKKELSEN_MEF_HCP_WITH_H3_UNMETHYLATED	MIKKELSEN_MEF_HCP_WITH_H3_UNMETHYLATED		171	-0.253916	-1.0860878	0.31991094	1.0	1.0	2022	tags=18%, list=12%, signal=20%	
WATANABE_ULCERATIVE_COLITIS_WITH_CANCER_UP	WATANABE_ULCERATIVE_COLITIS_WITH_CANCER_UP		18	-0.38264123	-1.0854766	0.36081055	1.0	1.0	3936	tags=39%, list=23%, signal=50%	
PID_ERBB4_PATHWAY	PID_ERBB4_PATHWAY		37	-0.29607296	-1.0842586	0.3359561	1.0	1.0	4286	tags=35%, list=25%, signal=47%	
WP_ECTODERM_DIFFERENTIATION	WP_ECTODERM_DIFFERENTIATION		133	-0.2614325	-1.0840291	0.32223272	1.0	1.0	5548	tags=42%, list=32%, signal=62%	
GUENTHER_GROWTH_SPHERICAL_VS_ADHERENT_UP	GUENTHER_GROWTH_SPHERICAL_VS_ADHERENT_UP		21	-0.40647528	-1.0838709	0.3726793	1.0	1.0	4682	tags=52%, list=27%, signal=72%	
REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN	REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN		36	-0.30533388	-1.0836666	0.34220606	1.0	1.0	3978	tags=36%, list=23%, signal=47%	
GINESTIER_BREAST_CANCER_ZNF217_AMPLIFIED_DN	GINESTIER_BREAST_CANCER_ZNF217_AMPLIFIED_DN		318	-0.3005645	-1.083413	0.37874606	1.0	1.0	5310	tags=44%, list=31%, signal=62%	
YOKOE_CANCER_TESTIS_ANTIGENS	YOKOE_CANCER_TESTIS_ANTIGENS		34	-0.33015573	-1.0803539	0.36730164	1.0	1.0	3258	tags=29%, list=19%, signal=36%	
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS	REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS		41	-0.2999938	-1.0772144	0.34833768	1.0	1.0	2565	tags=22%, list=15%, signal=26%	
REACTOME_CELLULAR_HEXOSE_TRANSPORT	REACTOME_CELLULAR_HEXOSE_TRANSPORT		18	-0.37639475	-1.0771252	0.3709431	1.0	1.0	2665	tags=33%, list=15%, signal=39%	
REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES	REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES		80	-0.32021904	-1.0753474	0.38847944	1.0	1.0	2458	tags=29%, list=14%, signal=33%	
RODRIGUES_NTN1_TARGETS_UP	RODRIGUES_NTN1_TARGETS_UP		16	-0.37075463	-1.0748216	0.37047955	1.0	1.0	5308	tags=56%, list=31%, signal=81%	
REACTOME_BLOOD_GROUP_SYSTEMS_BIOSYNTHESIS	REACTOME_BLOOD_GROUP_SYSTEMS_BIOSYNTHESIS		20	-0.3705698	-1.0726119	0.37652293	1.0	1.0	3413	tags=50%, list=20%, signal=62%	
REACTOME_SIGNALING_BY_NODAL	REACTOME_SIGNALING_BY_NODAL		18	-0.34489852	-1.0704443	0.3636188	1.0	1.0	4135	tags=39%, list=24%, signal=51%	
SMID_BREAST_CANCER_RELAPSE_IN_BRAIN_DN	SMID_BREAST_CANCER_RELAPSE_IN_BRAIN_DN		78	-0.40770316	-1.0700538	0.41988844	1.0	1.0	5742	tags=51%, list=33%, signal=76%	
NAKAYAMA_SOFT_TISSUE_TUMORS_PCA1_DN	NAKAYAMA_SOFT_TISSUE_TUMORS_PCA1_DN		73	-0.34913597	-1.0690274	0.38191053	1.0	1.0	5165	tags=47%, list=30%, signal=66%	
SETLUR_PROSTATE_CANCER_TMPRSS2_ERG_FUSION_UP	SETLUR_PROSTATE_CANCER_TMPRSS2_ERG_FUSION_UP		66	-0.24769524	-1.06834	0.3302558	1.0	1.0	3628	tags=29%, list=21%, signal=36%	
REACTOME_SUMOYLATION_OF_DNA_METHYLATION_PROTEINS	REACTOME_SUMOYLATION_OF_DNA_METHYLATION_PROTEINS		16	-0.39330968	-1.0655782	0.38306215	1.0	1.0	6887	tags=69%, list=40%, signal=114%	
WP_WNTBETACATENIN_SIGNALING_PATHWAY_IN_LEUKEMIA	WP_WNTBETACATENIN_SIGNALING_PATHWAY_IN_LEUKEMIA		26	-0.33658326	-1.0641825	0.3695327	1.0	1.0	4671	tags=35%, list=27%, signal=47%	
