NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
ELVIDGE_HIF1A_AND_HIF2A_TARGETS_UP	ELVIDGE_HIF1A_AND_HIF2A_TARGETS_UP		41	0.4381186	1.4189682	0.105006106	0.3963619	1.0	5148	tags=54%, list=30%, signal=76%	
REACTOME_S_PHASE	REACTOME_S_PHASE		160	0.48166847	1.4188346	0.15336658	0.3960948	1.0	3835	tags=45%, list=22%, signal=57%	
REACTOME_RAC3_GTPASE_CYCLE	REACTOME_RAC3_GTPASE_CYCLE		89	0.35592717	1.4186963	0.054427296	0.39584514	1.0	4204	tags=39%, list=24%, signal=52%	
BIOCARTA_EIF4_PATHWAY	BIOCARTA_EIF4_PATHWAY		24	0.4343259	1.4181144	0.06729758	0.3965707	1.0	2604	tags=29%, list=15%, signal=34%	
WP_REGULATION_OF_TOLLLIKE_RECEPTOR_SIGNALING_PATHWAY	WP_REGULATION_OF_TOLLLIKE_RECEPTOR_SIGNALING_PATHWAY		123	0.4046418	1.417749	0.13662551	0.396813	1.0	3890	tags=39%, list=22%, signal=50%	
KUMAR_TARGETS_OF_MLL_AF9_FUSION	KUMAR_TARGETS_OF_MLL_AF9_FUSION		378	0.31939393	1.4172428	0.07728843	0.39732647	1.0	4137	tags=34%, list=24%, signal=44%	
SCHLINGEMANN_SKIN_CARCINOGENESIS_TPA_UP	SCHLINGEMANN_SKIN_CARCINOGENESIS_TPA_UP		34	0.41390428	1.4172032	0.07242639	0.39686313	1.0	4439	tags=50%, list=26%, signal=67%	
DOANE_BREAST_CANCER_CLASSES_UP	DOANE_BREAST_CANCER_CLASSES_UP		68	0.47024482	1.4167073	0.14160217	0.39737195	1.0	4092	tags=46%, list=24%, signal=59%	
REACTOME_G2_M_CHECKPOINTS	REACTOME_G2_M_CHECKPOINTS		132	0.4667831	1.4164553	0.14464884	0.39737186	1.0	3835	tags=44%, list=22%, signal=56%	
DARWICHE_SQUAMOUS_CELL_CARCINOMA_UP	DARWICHE_SQUAMOUS_CELL_CARCINOMA_UP		132	0.34393802	1.4164207	0.04604562	0.39689142	1.0	5189	tags=44%, list=30%, signal=62%	
BIOCARTA_TNFR1_PATHWAY	BIOCARTA_TNFR1_PATHWAY		29	0.46210453	1.4160058	0.103762135	0.39721322	1.0	1615	tags=24%, list=9%, signal=27%	
LU_AGING_BRAIN_DN	LU_AGING_BRAIN_DN		141	0.3133128	1.4159936	0.03134265	0.39669457	1.0	3904	tags=32%, list=23%, signal=41%	
KORKOLA_TERATOMA	KORKOLA_TERATOMA		40	0.40287858	1.415269	0.07091707	0.39775246	1.0	2970	tags=35%, list=17%, signal=42%	
BIOCARTA_IL2_PATHWAY	BIOCARTA_IL2_PATHWAY		21	0.4936075	1.4149294	0.131043	0.39795068	1.0	4363	tags=57%, list=25%, signal=76%	
WUNDER_INFLAMMATORY_RESPONSE_AND_CHOLESTEROL_UP	WUNDER_INFLAMMATORY_RESPONSE_AND_CHOLESTEROL_UP		57	0.50470734	1.4148265	0.16236848	0.39762777	1.0	4553	tags=58%, list=26%, signal=78%	
REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING	REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING		54	0.5903085	1.4142227	0.16828012	0.39839402	1.0	2855	tags=50%, list=16%, signal=60%	
REACTOME_MITOTIC_SPINDLE_CHECKPOINT	REACTOME_MITOTIC_SPINDLE_CHECKPOINT		110	0.4432451	1.4140224	0.14247587	0.3982726	1.0	5060	tags=49%, list=29%, signal=69%	
WP_NONGENOMIC_ACTIONS_OF_125_DIHYDROXYVITAMIN_D3	WP_NONGENOMIC_ACTIONS_OF_125_DIHYDROXYVITAMIN_D3		68	0.39746568	1.4135134	0.11616054	0.3987965	1.0	3878	tags=38%, list=22%, signal=49%	
LI_INDUCED_T_TO_NATURAL_KILLER_UP	LI_INDUCED_T_TO_NATURAL_KILLER_UP		306	0.35144553	1.4131457	0.10207469	0.39904383	1.0	3287	tags=31%, list=19%, signal=38%	
PID_SMAD2_3PATHWAY	PID_SMAD2_3PATHWAY		16	0.5080389	1.4131312	0.1029472	0.39853436	1.0	3170	tags=44%, list=18%, signal=54%	
REACTOME_HYALURONAN_METABOLISM	REACTOME_HYALURONAN_METABOLISM		17	0.43854815	1.4124613	0.06784289	0.39941663	1.0	1898	tags=24%, list=11%, signal=26%	
KEGG_VEGF_SIGNALING_PATHWAY	KEGG_VEGF_SIGNALING_PATHWAY		70	0.34234342	1.4120296	0.05735074	0.3998185	1.0	4635	tags=43%, list=27%, signal=58%	
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY		87	0.43712625	1.4119117	0.14341645	0.3995334	1.0	4635	tags=47%, list=27%, signal=64%	
ZHOU_CELL_CYCLE_GENES_IN_IR_RESPONSE_6HR	ZHOU_CELL_CYCLE_GENES_IN_IR_RESPONSE_6HR		82	0.5231908	1.4118941	0.17587209	0.39903158	1.0	5538	tags=67%, list=32%, signal=98%	
KEGG_VIBRIO_CHOLERAE_INFECTION	KEGG_VIBRIO_CHOLERAE_INFECTION		51	0.39173007	1.4118458	0.09399916	0.3986017	1.0	3889	tags=37%, list=22%, signal=48%	
ZHAN_MULTIPLE_MYELOMA_MF_UP	ZHAN_MULTIPLE_MYELOMA_MF_UP		45	0.4398425	1.4116578	0.11808041	0.39847383	1.0	4996	tags=56%, list=29%, signal=78%	
WP_APOPTOSIS_MODULATION_BY_HSP70	WP_APOPTOSIS_MODULATION_BY_HSP70		19	0.48659036	1.4113892	0.09843718	0.398482	1.0	3594	tags=42%, list=21%, signal=53%	
BOSCO_INTERFERON_INDUCED_ANTIVIRAL_MODULE	BOSCO_INTERFERON_INDUCED_ANTIVIRAL_MODULE		75	0.5245197	1.4111109	0.19553858	0.39855814	1.0	4082	tags=59%, list=24%, signal=76%	
WP_SMALL_LIGAND_GPCRS	WP_SMALL_LIGAND_GPCRS		16	0.5325833	1.4110063	0.11286307	0.39823872	1.0	1292	tags=31%, list=7%, signal=34%	
HOEGERKORP_CD44_TARGETS_TEMPORAL_DN	HOEGERKORP_CD44_TARGETS_TEMPORAL_DN		20	0.4498639	1.4105865	0.08635506	0.39861494	1.0	4293	tags=40%, list=25%, signal=53%	
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX	REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX		58	0.44986004	1.4105273	0.116612114	0.39821088	1.0	5067	tags=50%, list=29%, signal=70%	
BURTON_ADIPOGENESIS_5	BURTON_ADIPOGENESIS_5		115	0.44221488	1.4104329	0.14688797	0.39789036	1.0	5285	tags=50%, list=31%, signal=71%	
WP_KIT_RECEPTOR_SIGNALING_PATHWAY	WP_KIT_RECEPTOR_SIGNALING_PATHWAY		59	0.37921736	1.4101213	0.09251282	0.39802364	1.0	5258	tags=47%, list=30%, signal=68%	
JACKSON_DNMT1_TARGETS_UP	JACKSON_DNMT1_TARGETS_UP		78	0.38654086	1.4097629	0.0935054	0.39825204	1.0	3477	tags=36%, list=20%, signal=45%	
CROMER_METASTASIS_UP	CROMER_METASTASIS_UP		70	0.3620054	1.4097441	0.066503465	0.3977652	1.0	2407	tags=27%, list=14%, signal=31%	
FERREIRA_EWINGS_SARCOMA_UNSTABLE_VS_STABLE_UP	FERREIRA_EWINGS_SARCOMA_UNSTABLE_VS_STABLE_UP		155	0.40474948	1.4094279	0.14300627	0.39791885	1.0	5037	tags=50%, list=29%, signal=70%	
WORSCHECH_TUMOR_REJECTION_UP	WORSCHECH_TUMOR_REJECTION_UP		56	0.4892056	1.409008	0.16355334	0.39826664	1.0	3951	tags=52%, list=23%, signal=67%	
HSIAO_HOUSEKEEPING_GENES	HSIAO_HOUSEKEEPING_GENES		382	0.48409685	1.4089903	0.177171	0.39777774	1.0	5871	tags=58%, list=34%, signal=86%	
SALVADOR_MARTIN_PEDIATRIC_TBD_ANTI_TNF_THERAPY_NONRESPONDER_POST_TREATMENT_UP	SALVADOR_MARTIN_PEDIATRIC_TBD_ANTI_TNF_THERAPY_NONRESPONDER_POST_TREATMENT_UP		23	0.65070313	1.4087133	0.16621818	0.39785898	1.0	4054	tags=61%, list=23%, signal=79%	
PID_CXCR3_PATHWAY	PID_CXCR3_PATHWAY		43	0.4516159	1.4086022	0.1285448	0.39756954	1.0	4635	tags=56%, list=27%, signal=76%	
WP_HEPATITIS_C_AND_HEPATOCELLULAR_CARCINOMA	WP_HEPATITIS_C_AND_HEPATOCELLULAR_CARCINOMA		49	0.4007546	1.4084759	0.08179699	0.397309	1.0	4963	tags=49%, list=29%, signal=68%	
REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION	REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION		25	0.54448104	1.4082681	0.15383023	0.39723375	1.0	3829	tags=56%, list=22%, signal=72%	
PID_TNF_PATHWAY	PID_TNF_PATHWAY		46	0.42077395	1.4078685	0.11494962	0.3975299	1.0	3594	tags=39%, list=21%, signal=49%	
OLSSON_E2F3_TARGETS_DN	OLSSON_E2F3_TARGETS_DN		32	0.46081895	1.4071611	0.10455991	0.39849657	1.0	3829	tags=44%, list=22%, signal=56%	
REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS	REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS		97	0.35337785	1.40688	0.07072772	0.3985745	1.0	2879	tags=29%, list=17%, signal=34%	
DUTTA_APOPTOSIS_VIA_NFKB	DUTTA_APOPTOSIS_VIA_NFKB		32	0.5162658	1.4067194	0.17431192	0.39838308	1.0	3842	tags=50%, list=22%, signal=64%	
WP_DNA_DAMAGE_RESPONSE_ONLY_ATM_DEPENDENT	WP_DNA_DAMAGE_RESPONSE_ONLY_ATM_DEPENDENT		110	0.33150694	1.406391	0.04911467	0.39854148	1.0	4363	tags=36%, list=25%, signal=48%	
WP_EPO_RECEPTOR_SIGNALING	WP_EPO_RECEPTOR_SIGNALING		26	0.45262015	1.4061263	0.1097408	0.3985671	1.0	2951	tags=38%, list=17%, signal=46%	
PELLICCIOTTA_HDAC_IN_ANTIGEN_PRESENTATION_UP	PELLICCIOTTA_HDAC_IN_ANTIGEN_PRESENTATION_UP		63	0.52565664	1.4058506	0.16769548	0.39862895	1.0	3804	tags=48%, list=22%, signal=61%	
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY		71	0.36839622	1.4058267	0.11013584	0.3981598	1.0	4635	tags=51%, list=27%, signal=69%	
WP_FATTY_ACID_BETA_OXIDATION	WP_FATTY_ACID_BETA_OXIDATION		32	0.48602265	1.4057645	0.11231193	0.39777598	1.0	4570	tags=53%, list=26%, signal=72%	
WP_SPINAL_CORD_INJURY	WP_SPINAL_CORD_INJURY		111	0.35871774	1.4057317	0.06386976	0.39732963	1.0	2183	tags=27%, list=13%, signal=31%	
CROONQUIST_NRAS_SIGNALING_DN	CROONQUIST_NRAS_SIGNALING_DN		69	0.5583444	1.4053148	0.18409608	0.39770356	1.0	4628	tags=62%, list=27%, signal=85%	
OHGUCHI_LIVER_HNF4A_TARGETS_UP	OHGUCHI_LIVER_HNF4A_TARGETS_UP		45	0.40796462	1.4045602	0.09578207	0.39878824	1.0	2311	tags=29%, list=13%, signal=33%	
REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS	REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS		66	0.52720374	1.4042661	0.16500415	0.3988993	1.0	2855	tags=47%, list=16%, signal=56%	
CHENG_RESPONSE_TO_NICKEL_ACETATE	CHENG_RESPONSE_TO_NICKEL_ACETATE		42	0.43017778	1.4039233	0.08652657	0.39909706	1.0	5232	tags=57%, list=30%, signal=82%	
ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER	ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER		139	0.5699679	1.4037553	0.19743112	0.39894715	1.0	3281	tags=51%, list=19%, signal=63%	
REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND	REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND		16	0.59272563	1.403369	0.13987303	0.3992505	1.0	3890	tags=50%, list=22%, signal=64%	
RAHMAN_TP53_TARGETS_PHOSPHORYLATED	RAHMAN_TP53_TARGETS_PHOSPHORYLATED		20	0.60731715	1.40312	0.16388161	0.39926428	1.0	6663	tags=90%, list=39%, signal=146%	
PID_ILK_PATHWAY	PID_ILK_PATHWAY		45	0.3831403	1.4031003	0.07700378	0.3987939	1.0	4231	tags=36%, list=24%, signal=47%	
BOGNI_TREATMENT_RELATED_MYELOID_LEUKEMIA_UP	BOGNI_TREATMENT_RELATED_MYELOID_LEUKEMIA_UP		27	0.38716352	1.4024236	0.06584448	0.39972356	1.0	2592	tags=26%, list=15%, signal=30%	
KYNG_WERNER_SYNDROM_AND_NORMAL_AGING_DN	KYNG_WERNER_SYNDROM_AND_NORMAL_AGING_DN		179	0.32165864	1.4013304	0.05091521	0.40153718	1.0	4391	tags=36%, list=25%, signal=47%	
REACTOME_REGULATION_OF_TNFR1_SIGNALING	REACTOME_REGULATION_OF_TNFR1_SIGNALING		35	0.4452165	1.4012091	0.10922432	0.4012754	1.0	3783	tags=49%, list=22%, signal=62%	
BIOCARTA_NO2IL12_PATHWAY	BIOCARTA_NO2IL12_PATHWAY		15	0.6688089	1.4009538	0.17088607	0.40130538	1.0	2007	tags=60%, list=12%, signal=68%	
KEGG_DNA_REPLICATION	KEGG_DNA_REPLICATION		36	0.5264165	1.4004632	0.15951937	0.40183693	1.0	3993	tags=50%, list=23%, signal=65%	
YUAN_ZNF143_PARTNERS	YUAN_ZNF143_PARTNERS		21	0.53655463	1.4004612	0.100609116	0.40132833	1.0	1625	tags=33%, list=9%, signal=37%	
REACTOME_DNA_REPLICATION	REACTOME_DNA_REPLICATION		126	0.496623	1.4003414	0.16784087	0.40106985	1.0	2903	tags=40%, list=17%, signal=48%	
PID_INTEGRIN_A4B1_PATHWAY	PID_INTEGRIN_A4B1_PATHWAY		33	0.44749063	1.4001735	0.125	0.40091807	1.0	3910	tags=48%, list=23%, signal=63%	
HONMA_DOCETAXEL_RESISTANCE	HONMA_DOCETAXEL_RESISTANCE		35	0.5507692	1.3999997	0.15787312	0.40077147	1.0	6176	tags=69%, list=36%, signal=106%	
REACTOME_CELL_CYCLE_MITOTIC	REACTOME_CELL_CYCLE_MITOTIC		492	0.3882304	1.3998256	0.14070667	0.4006404	1.0	3835	tags=38%, list=22%, signal=47%	
KOINUMA_COLON_CANCER_MSI_UP	KOINUMA_COLON_CANCER_MSI_UP		16	0.5735351	1.3997549	0.14439166	0.40028912	1.0	3960	tags=56%, list=23%, signal=73%	
SANSOM_APC_TARGETS_DN	SANSOM_APC_TARGETS_DN		337	0.32821745	1.3995599	0.10691004	0.4001753	1.0	4676	tags=43%, list=27%, signal=58%	
FRASOR_RESPONSE_TO_SERM_OR_FULVESTRANT_DN	FRASOR_RESPONSE_TO_SERM_OR_FULVESTRANT_DN		48	0.51118916	1.3994181	0.16407529	0.39996016	1.0	4078	tags=58%, list=24%, signal=76%	
NEMETH_INFLAMMATORY_RESPONSE_LPS_UP	NEMETH_INFLAMMATORY_RESPONSE_LPS_UP		83	0.4064134	1.3986155	0.12681611	0.40112445	1.0	5009	tags=45%, list=29%, signal=62%	
REACTOME_ZBP1_DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS	REACTOME_ZBP1_DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS		20	0.50191855	1.3983544	0.12760785	0.40117598	1.0	4659	tags=50%, list=27%, signal=68%	
PID_IL12_STAT4_PATHWAY	PID_IL12_STAT4_PATHWAY		30	0.5355906	1.3975577	0.17182694	0.40235478	1.0	4138	tags=53%, list=24%, signal=70%	
FIGUEROA_AML_METHYLATION_CLUSTER_5_DN	FIGUEROA_AML_METHYLATION_CLUSTER_5_DN		39	0.41588068	1.3970431	0.111494504	0.40295202	1.0	2582	tags=36%, list=15%, signal=42%	
WP_RAS_AND_BRADYKININ_PATHWAYS_IN_COVID19	WP_RAS_AND_BRADYKININ_PATHWAYS_IN_COVID19		27	0.42809054	1.3966705	0.0768262	0.40322894	1.0	3579	tags=44%, list=21%, signal=56%	
SA_B_CELL_RECEPTOR_COMPLEXES	SA_B_CELL_RECEPTOR_COMPLEXES		24	0.43040442	1.3963181	0.097341515	0.4034611	1.0	5343	tags=42%, list=31%, signal=60%	
PEART_HDAC_PROLIFERATION_CLUSTER_UP	PEART_HDAC_PROLIFERATION_CLUSTER_UP		52	0.41606978	1.395701	0.10513193	0.40426227	1.0	5399	tags=56%, list=31%, signal=81%	
PUJANA_BREAST_CANCER_LIT_INT_NETWORK	PUJANA_BREAST_CANCER_LIT_INT_NETWORK		100	0.4101929	1.3955123	0.12174096	0.40415075	1.0	4241	tags=44%, list=25%, signal=58%	
TOOKER_GEMCITABINE_RESISTANCE_DN	TOOKER_GEMCITABINE_RESISTANCE_DN		120	0.3980597	1.3951252	0.10389879	0.40445244	1.0	6209	tags=52%, list=36%, signal=81%	
FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_OK_VS_DONOR_DN	FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_OK_VS_DONOR_DN		23	0.40255022	1.3948398	0.08024561	0.4045566	1.0	1218	tags=26%, list=7%, signal=28%	
REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING	REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING		39	0.5211939	1.3943951	0.1835739	0.40497684	1.0	5408	tags=72%, list=31%, signal=104%	
HORIUCHI_WTAP_TARGETS_DN	HORIUCHI_WTAP_TARGETS_DN		306	0.42770168	1.3934389	0.17312072	0.40647304	1.0	4408	tags=49%, list=25%, signal=65%	
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS		50	0.50993985	1.3933606	0.19046636	0.40612343	1.0	3971	tags=56%, list=23%, signal=72%	
REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION	REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION		32	0.39896607	1.3929971	0.10810811	0.40638936	1.0	4363	tags=44%, list=25%, signal=58%	
HEIDENBLAD_AMPLICON_8Q24_UP	HEIDENBLAD_AMPLICON_8Q24_UP		37	0.40384245	1.3922396	0.0874764	0.40748292	1.0	4220	tags=46%, list=24%, signal=61%	
BILBAN_B_CLL_LPL_UP	BILBAN_B_CLL_LPL_UP		60	0.34871954	1.3921983	0.08009909	0.40706205	1.0	3712	tags=33%, list=21%, signal=42%	
BIOCARTA_TFF_PATHWAY	BIOCARTA_TFF_PATHWAY		23	0.45580152	1.3918142	0.09544375	0.4073432	1.0	4952	tags=43%, list=29%, signal=61%	
REACTOME_M_PHASE	REACTOME_M_PHASE		348	0.39005685	1.3917643	0.14491242	0.40693557	1.0	3312	tags=35%, list=19%, signal=42%	
CREIGHTON_AKT1_SIGNALING_VIA_MTOR_UP	CREIGHTON_AKT1_SIGNALING_VIA_MTOR_UP		34	0.5822649	1.3917344	0.17566201	0.40649307	1.0	5237	tags=68%, list=30%, signal=97%	
REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS	REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS		15	0.5025829	1.3912854	0.10720304	0.40692	1.0	3275	tags=40%, list=19%, signal=49%	
YIH_RESPONSE_TO_ARSENITE_C4	YIH_RESPONSE_TO_ARSENITE_C4		17	0.50073934	1.3912345	0.10002058	0.40653455	1.0	4843	tags=59%, list=28%, signal=82%	
RHODES_CANCER_META_SIGNATURE	RHODES_CANCER_META_SIGNATURE		62	0.53296256	1.3910979	0.18871035	0.40632686	1.0	5852	tags=74%, list=34%, signal=112%	
WP_ONE_CARBON_METABOLISM	WP_ONE_CARBON_METABOLISM		29	0.3841592	1.391007	0.06916365	0.40601206	1.0	3674	tags=48%, list=21%, signal=61%	
LIU_NASOPHARYNGEAL_CARCINOMA	LIU_NASOPHARYNGEAL_CARCINOMA		67	0.37933958	1.3908154	0.085942425	0.40592915	1.0	2358	tags=24%, list=14%, signal=28%	
WP_TCA_CYCLE_AND_DEFICIENCY_OF_PYRUVATE_DEHYDROGENASE_COMPLEX_PDHC	WP_TCA_CYCLE_AND_DEFICIENCY_OF_PYRUVATE_DEHYDROGENASE_COMPLEX_PDHC		16	0.52265227	1.3907812	0.12969284	0.405511	1.0	4017	tags=50%, list=23%, signal=65%	
REACTOME_STABILIZATION_OF_P53	REACTOME_STABILIZATION_OF_P53		55	0.5466681	1.3905393	0.17865285	0.40550685	1.0	2855	tags=49%, list=16%, signal=59%	
REACTOME_CELL_CYCLE_CHECKPOINTS	REACTOME_CELL_CYCLE_CHECKPOINTS		255	0.4339875	1.3901899	0.16102757	0.405762	1.0	5143	tags=50%, list=30%, signal=70%	
GESERICK_TERT_TARGETS_DN	GESERICK_TERT_TARGETS_DN		21	0.47499692	1.390091	0.12151102	0.40546352	1.0	1463	tags=24%, list=8%, signal=26%	
REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX	REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX		82	0.46645907	1.3900616	0.1725194	0.40503186	1.0	2855	tags=39%, list=16%, signal=47%	
DAZARD_UV_RESPONSE_CLUSTER_G4	DAZARD_UV_RESPONSE_CLUSTER_G4		17	0.54881275	1.3896441	0.14084215	0.4054204	1.0	2290	tags=47%, list=13%, signal=54%	
REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI	REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI		18	0.4182536	1.389536	0.07630769	0.4051457	1.0	2038	tags=33%, list=12%, signal=38%	
REACTOME_HIV_TRANSCRIPTION_ELONGATION	REACTOME_HIV_TRANSCRIPTION_ELONGATION		43	0.49151906	1.3891443	0.15473728	0.40546387	1.0	5067	tags=51%, list=29%, signal=72%	
YANG_BCL3_TARGETS_UP	YANG_BCL3_TARGETS_UP		320	0.31938896	1.3889041	0.06920186	0.40546867	1.0	3162	tags=31%, list=18%, signal=37%	
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX	REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX		73	0.38081673	1.3888683	0.0978173	0.40504444	1.0	2879	tags=30%, list=17%, signal=36%	
LINDSTEDT_DENDRITIC_CELL_MATURATION_A	LINDSTEDT_DENDRITIC_CELL_MATURATION_A		58	0.49557146	1.3888346	0.18152018	0.40462157	1.0	4983	tags=60%, list=29%, signal=84%	
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM		29	0.39946678	1.3883891	0.07282728	0.40505454	1.0	4770	tags=48%, list=28%, signal=67%	
REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21	REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21		60	0.56560856	1.3879983	0.19027005	0.40537974	1.0	3740	tags=57%, list=22%, signal=72%	
YAN_ESCAPE_FROM_ANOIKIS	YAN_ESCAPE_FROM_ANOIKIS		22	0.57019925	1.3874074	0.18639234	0.4061037	1.0	3412	tags=50%, list=20%, signal=62%	
GRUETZMANN_PANCREATIC_CANCER_DN	GRUETZMANN_PANCREATIC_CANCER_DN		186	0.3212287	1.3873062	0.040716972	0.4058191	1.0	4759	tags=41%, list=27%, signal=56%	
REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1	REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1		23	0.489313	1.3871679	0.13703033	0.40562505	1.0	3890	tags=43%, list=22%, signal=56%	
PID_HDAC_CLASSII_PATHWAY	PID_HDAC_CLASSII_PATHWAY		34	0.37890777	1.3871355	0.07563559	0.40521044	1.0	3697	tags=41%, list=21%, signal=52%	
ZHAN_VARIABLE_EARLY_DIFFERENTIATION_GENES_DN	ZHAN_VARIABLE_EARLY_DIFFERENTIATION_GENES_DN		29	0.4885907	1.3867164	0.13876472	0.4056119	1.0	4695	tags=59%, list=27%, signal=80%	
BURTON_ADIPOGENESIS_6	BURTON_ADIPOGENESIS_6		187	0.37619764	1.3866723	0.109404586	0.40521127	1.0	5018	tags=46%, list=29%, signal=64%	
REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY	REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY		33	0.49928164	1.3866649	0.14473684	0.4047403	1.0	5045	tags=52%, list=29%, signal=73%	
WP_PHYSIOLOGICAL_AND_PATHOLOGICAL_HYPERTROPHY_OF_THE_HEART	WP_PHYSIOLOGICAL_AND_PATHOLOGICAL_HYPERTROPHY_OF_THE_HEART		24	0.41777274	1.38666	0.085218094	0.4042629	1.0	2823	tags=33%, list=16%, signal=40%	
REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY	REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY		15	0.59990215	1.3865744	0.16043645	0.4039486	1.0	4816	tags=60%, list=28%, signal=83%	
WP_DNA_REPLICATION	WP_DNA_REPLICATION		42	0.48179924	1.3863672	0.16489361	0.40390214	1.0	3993	tags=48%, list=23%, signal=62%	
HAHTOLA_SEZARY_SYNDROM_DN	HAHTOLA_SEZARY_SYNDROM_DN		37	0.45694643	1.3862629	0.14437722	0.40363666	1.0	2678	tags=41%, list=15%, signal=48%	
SANA_TNF_SIGNALING_UP	SANA_TNF_SIGNALING_UP		81	0.49420905	1.385994	0.18198797	0.40369993	1.0	4332	tags=57%, list=25%, signal=75%	
ZHONG_SECRETOME_OF_LUNG_CANCER_AND_MACROPHAGE	ZHONG_SECRETOME_OF_LUNG_CANCER_AND_MACROPHAGE		74	0.44219917	1.3858857	0.14411211	0.40345794	1.0	5182	tags=53%, list=30%, signal=75%	
PID_ERBB1_DOWNSTREAM_PATHWAY	PID_ERBB1_DOWNSTREAM_PATHWAY		105	0.35991043	1.3850806	0.099755205	0.4046341	1.0	4635	tags=36%, list=27%, signal=49%	
BLUM_RESPONSE_TO_SALIRASIB_DN	BLUM_RESPONSE_TO_SALIRASIB_DN		335	0.39581385	1.3850431	0.15109427	0.40423888	1.0	4040	tags=41%, list=23%, signal=52%	
LEE_EARLY_T_LYMPHOCYTE_UP	LEE_EARLY_T_LYMPHOCYTE_UP		101	0.47620052	1.3842165	0.18904743	0.4054637	1.0	3829	tags=50%, list=22%, signal=63%	
CHEMNITZ_RESPONSE_TO_PROSTAGLANDIN_E2_UP	CHEMNITZ_RESPONSE_TO_PROSTAGLANDIN_E2_UP		138	0.40012208	1.3841509	0.19303668	0.40511724	1.0	3177	tags=38%, list=18%, signal=46%	
WU_APOPTOSIS_BY_CDKN1A_VIA_TP53	WU_APOPTOSIS_BY_CDKN1A_VIA_TP53		50	0.5156757	1.3840498	0.17747298	0.4048429	1.0	3829	tags=48%, list=22%, signal=61%	
WP_NANOMATERIAL_INDUCED_APOPTOSIS	WP_NANOMATERIAL_INDUCED_APOPTOSIS		20	0.4786494	1.3836107	0.12940697	0.40527657	1.0	3628	tags=45%, list=21%, signal=57%	
