NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
ZHAN_MULTIPLE_MYELOMA_CD2_UP	ZHAN_MULTIPLE_MYELOMA_CD2_UP		44	0.47407788	1.5735538	0.046420466	0.19646545	0.9999	2594	tags=34%, list=15%, signal=40%	
REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION	REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION		38	0.5734042	1.5735176	0.055645816	0.19618592	0.9999	4482	tags=63%, list=25%, signal=84%	
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS		85	0.55689937	1.5734723	0.06861134	0.19592078	0.9999	4058	tags=53%, list=23%, signal=68%	
BIOCARTA_PAR1_PATHWAY	BIOCARTA_PAR1_PATHWAY		19	0.54195213	1.5733411	0.042631686	0.19576943	0.9999	1100	tags=32%, list=6%, signal=34%	
FOSTER_TOLERANT_MACROPHAGE_UP	FOSTER_TOLERANT_MACROPHAGE_UP		159	0.3809677	1.5731354	0.029461998	0.19571623	0.9999	3032	tags=34%, list=17%, signal=41%	
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_CDC25_UP	CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_CDC25_UP		58	0.48606357	1.5728358	0.039338775	0.19581428	0.9999	4337	tags=50%, list=24%, signal=66%	
KIM_GLIS2_TARGETS_UP	KIM_GLIS2_TARGETS_UP		83	0.5549321	1.5725586	0.080773145	0.19589211	0.9999	4112	tags=48%, list=23%, signal=62%	
TARTE_PLASMA_CELL_VS_B_LYMPHOCYTE_DN	TARTE_PLASMA_CELL_VS_B_LYMPHOCYTE_DN		37	0.6016718	1.5723361	0.07147196	0.19588919	0.9999	4459	tags=70%, list=25%, signal=93%	
REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY	REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY		26	0.5097866	1.5709546	0.043238834	0.19745062	0.9999	4826	tags=58%, list=27%, signal=79%	
RADAEVA_RESPONSE_TO_IFNA1_UP	RADAEVA_RESPONSE_TO_IFNA1_UP		47	0.61887085	1.5708601	0.076620415	0.19726042	0.9999	5194	tags=79%, list=29%, signal=111%	
KYNG_WERNER_SYNDROM_AND_NORMAL_AGING_DN	KYNG_WERNER_SYNDROM_AND_NORMAL_AGING_DN		180	0.36140943	1.5705857	0.01146789	0.1973058	0.9999	3407	tags=32%, list=19%, signal=39%	
ZHONG_SECRETOME_OF_LUNG_CANCER_AND_FIBROBLAST	ZHONG_SECRETOME_OF_LUNG_CANCER_AND_FIBROBLAST		130	0.49366847	1.5702701	0.045454547	0.19741426	0.9999	5671	tags=65%, list=32%, signal=95%	
PID_MYC_PATHWAY	PID_MYC_PATHWAY		25	0.50602627	1.5701604	0.035400085	0.19723827	0.9999	2461	tags=32%, list=14%, signal=37%	
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY		40	0.5027874	1.569868	0.05419723	0.19733326	0.9999	3186	tags=43%, list=18%, signal=52%	
CHEN_LUNG_CANCER_SURVIVAL	CHEN_LUNG_CANCER_SURVIVAL		27	0.5819266	1.5698386	0.047352023	0.19704314	0.9999	4535	tags=63%, list=25%, signal=84%	
WP_INTERACTIONS_BETWEEN_IMMUNE_CELLS_AND_MICRORNAS_IN_TUMOR_MICROENVIRONMENT	WP_INTERACTIONS_BETWEEN_IMMUNE_CELLS_AND_MICRORNAS_IN_TUMOR_MICROENVIRONMENT		27	0.645757	1.569816	0.074865244	0.19674493	0.9999	2346	tags=59%, list=13%, signal=68%	
REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS	REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS		29	0.60200924	1.5695053	0.06754832	0.19685103	0.9999	1788	tags=48%, list=10%, signal=54%	
RASHI_RESPONSE_TO_IONIZING_RADIATION_4	RASHI_RESPONSE_TO_IONIZING_RADIATION_4		47	0.43557265	1.569323	0.030448385	0.19678998	0.9999	3460	tags=43%, list=19%, signal=53%	
WATANABE_ULCERATIVE_COLITIS_WITH_CANCER_DN	WATANABE_ULCERATIVE_COLITIS_WITH_CANCER_DN		15	0.73432577	1.568963	0.061171796	0.19697131	0.9999	3652	tags=80%, list=20%, signal=101%	
RASHI_RESPONSE_TO_IONIZING_RADIATION_2	RASHI_RESPONSE_TO_IONIZING_RADIATION_2		120	0.41261315	1.5683018	0.019417476	0.19758755	0.9999	3299	tags=32%, list=18%, signal=39%	
WP_PHOTODYNAMIC_THERAPYINDUCED_AP1_SURVIVAL_SIGNALING	WP_PHOTODYNAMIC_THERAPYINDUCED_AP1_SURVIVAL_SIGNALING		49	0.4538413	1.5682628	0.041994207	0.19732715	0.9999	5186	tags=55%, list=29%, signal=77%	
FERRANDO_HOX11_NEIGHBORS	FERRANDO_HOX11_NEIGHBORS		22	0.5535027	1.5677836	0.05044449	0.19767083	0.9999	4171	tags=55%, list=23%, signal=71%	
REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS	REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS		37	0.48521686	1.5677592	0.049790796	0.19737948	0.9999	3347	tags=46%, list=19%, signal=56%	
HAHTOLA_MYCOSIS_FUNGOIDES_DN	HAHTOLA_MYCOSIS_FUNGOIDES_DN		15	0.61166316	1.5674399	0.04540785	0.1974887	0.9999	4804	tags=80%, list=27%, signal=109%	
LIAN_LIPA_TARGETS_6M	LIAN_LIPA_TARGETS_6M		74	0.5526199	1.5668105	0.10217167	0.1980215	0.9999	4364	tags=59%, list=24%, signal=78%	
REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES	REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES		35	0.48229295	1.5661798	0.046511628	0.19857445	0.9999	3521	tags=46%, list=20%, signal=57%	
BILBAN_B_CLL_LPL_UP	BILBAN_B_CLL_LPL_UP		60	0.3788357	1.5661104	0.013424248	0.19835505	0.9999	5068	tags=43%, list=28%, signal=60%	
WP_RELATIONSHIP_BETWEEN_INFLAMMATION_COX2_AND_EGFR	WP_RELATIONSHIP_BETWEEN_INFLAMMATION_COX2_AND_EGFR		25	0.46227822	1.5660173	0.022503214	0.19815749	0.9999	4464	tags=48%, list=25%, signal=64%	
REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING	REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING		42	0.4888627	1.5658736	0.0482128	0.19805083	0.9999	4554	tags=52%, list=26%, signal=70%	
HINATA_NFKB_TARGETS_FIBROBLAST_UP	HINATA_NFKB_TARGETS_FIBROBLAST_UP		80	0.43311712	1.5652792	0.03359933	0.19854471	0.9999	4208	tags=46%, list=24%, signal=60%	
WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONA_VIRUSES_INTERFERON_INDUCTION	WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONA_VIRUSES_INTERFERON_INDUCTION		33	0.5458036	1.5652174	0.06928265	0.19830434	0.9999	2496	tags=42%, list=14%, signal=49%	
REACTOME_SIGNAL_REGULATORY_PROTEIN_FAMILY_INTERACTIONS	REACTOME_SIGNAL_REGULATORY_PROTEIN_FAMILY_INTERACTIONS		16	0.62256324	1.5651509	0.058980133	0.19807827	0.9999	2432	tags=56%, list=14%, signal=65%	
AKL_HTLV1_INFECTION_DN	AKL_HTLV1_INFECTION_DN		65	0.45472428	1.5650548	0.041303445	0.1978942	0.9999	2653	tags=42%, list=15%, signal=49%	
REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION	REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION		32	0.47393513	1.5648053	0.058573164	0.19791774	0.9999	2112	tags=34%, list=12%, signal=39%	
BIOCARTA_CERAMIDE_PATHWAY	BIOCARTA_CERAMIDE_PATHWAY		21	0.53554857	1.564392	0.040201005	0.19814335	0.9999	1190	tags=33%, list=7%, signal=36%	
BIOCARTA_IL6_PATHWAY	BIOCARTA_IL6_PATHWAY		21	0.5179727	1.5642928	0.04110442	0.19796775	0.9999	3413	tags=43%, list=19%, signal=53%	
LANDIS_ERBB2_BREAST_PRENEOPLASTIC_DN	LANDIS_ERBB2_BREAST_PRENEOPLASTIC_DN		56	0.48229027	1.5641094	0.04947972	0.19789773	0.9999	4560	tags=52%, list=26%, signal=69%	
HILLION_HMGA1B_TARGETS	HILLION_HMGA1B_TARGETS		82	0.47284865	1.5639023	0.047244094	0.1978625	0.9999	4131	tags=52%, list=23%, signal=68%	
PID_ALPHA_SYNUCLEIN_PATHWAY	PID_ALPHA_SYNUCLEIN_PATHWAY		32	0.51896536	1.5638343	0.0507108	0.19763535	0.9999	1297	tags=34%, list=7%, signal=37%	
WP_NANOMATERIAL_INDUCED_APOPTOSIS	WP_NANOMATERIAL_INDUCED_APOPTOSIS		20	0.5548756	1.5634629	0.04267661	0.19783641	0.9999	4694	tags=60%, list=26%, signal=81%	
MEDINA_SMARCA4_TARGETS	MEDINA_SMARCA4_TARGETS		34	0.42950064	1.5626304	0.023071993	0.19866672	0.9999	1162	tags=21%, list=7%, signal=22%	
RUAN_RESPONSE_TO_TNF_TROGLITAZONE_UP	RUAN_RESPONSE_TO_TNF_TROGLITAZONE_UP		16	0.5882851	1.5623196	0.045664012	0.1987825	0.9999	4431	tags=56%, list=25%, signal=75%	
REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1	REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1		23	0.5545673	1.5617365	0.05327704	0.19926126	0.9999	3440	tags=57%, list=19%, signal=70%	
WP_ID_SIGNALING_PATHWAY	WP_ID_SIGNALING_PATHWAY		15	0.5544235	1.5617338	0.04501739	0.19895203	0.9999	3265	tags=53%, list=18%, signal=65%	
WP_TCA_CYCLE_AND_DEFICIENCY_OF_PYRUVATE_DEHYDROGENASE_COMPLEX_PDHC	WP_TCA_CYCLE_AND_DEFICIENCY_OF_PYRUVATE_DEHYDROGENASE_COMPLEX_PDHC		16	0.62058115	1.561249	0.0507772	0.19932565	0.9999	4714	tags=63%, list=26%, signal=85%	
TIAN_TNF_SIGNALING_VIA_NFKB	TIAN_TNF_SIGNALING_VIA_NFKB		25	0.59873325	1.5607079	0.07391827	0.1997695	1.0	3546	tags=52%, list=20%, signal=65%	
WP_NONGENOMIC_ACTIONS_OF_125_DIHYDROXYVITAMIN_D3	WP_NONGENOMIC_ACTIONS_OF_125_DIHYDROXYVITAMIN_D3		69	0.4329908	1.560656	0.043227665	0.19952618	1.0	2560	tags=33%, list=14%, signal=39%	
HONMA_DOCETAXEL_RESISTANCE	HONMA_DOCETAXEL_RESISTANCE		35	0.6379939	1.5606092	0.05500618	0.19928549	1.0	5507	tags=80%, list=31%, signal=115%	
REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING	REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING		60	0.62399215	1.5603493	0.074979626	0.19934799	1.0	5164	tags=72%, list=29%, signal=101%	
HAHTOLA_MYCOSIS_FUNGOIDES_SKIN_UP	HAHTOLA_MYCOSIS_FUNGOIDES_SKIN_UP		176	0.39056963	1.560317	0.029447854	0.19907892	1.0	4893	tags=45%, list=27%, signal=61%	
HAHTOLA_MYCOSIS_FUNGOIDES_CD4_UP	HAHTOLA_MYCOSIS_FUNGOIDES_CD4_UP		58	0.46129188	1.5601459	0.04304564	0.19899718	1.0	5204	tags=53%, list=29%, signal=75%	
MORI_PLASMA_CELL_DN	MORI_PLASMA_CELL_DN		35	0.5421879	1.5599566	0.07206478	0.19895916	1.0	2594	tags=40%, list=15%, signal=47%	
PID_TNF_PATHWAY	PID_TNF_PATHWAY		46	0.45900157	1.5595356	0.05052158	0.19921167	1.0	4753	tags=52%, list=27%, signal=71%	
REACTOME_DISEASES_OF_MITOTIC_CELL_CYCLE	REACTOME_DISEASES_OF_MITOTIC_CELL_CYCLE		38	0.53293157	1.5578103	0.05394191	0.20123717	1.0	5270	tags=68%, list=30%, signal=97%	
REACTOME_THE_NLRP3_INFLAMMASOME	REACTOME_THE_NLRP3_INFLAMMASOME		16	0.60144585	1.55717	0.061593484	0.20182726	1.0	2989	tags=50%, list=17%, signal=60%	
PID_TCR_CALCIUM_PATHWAY	PID_TCR_CALCIUM_PATHWAY		24	0.52202	1.5565635	0.050394658	0.20238389	1.0	2481	tags=38%, list=14%, signal=43%	
BIOCARTA_GSK3_PATHWAY	BIOCARTA_GSK3_PATHWAY		20	0.5202236	1.5562631	0.033383265	0.20249008	1.0	1909	tags=25%, list=11%, signal=28%	
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS	REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS		68	0.5403779	1.5561801	0.075541794	0.20229301	1.0	4050	tags=56%, list=23%, signal=72%	
REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME	REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME		57	0.6155419	1.5560856	0.0754105	0.20211034	1.0	5361	tags=74%, list=30%, signal=105%	
WANG_BARRETTS_ESOPHAGUS_UP	WANG_BARRETTS_ESOPHAGUS_UP		46	0.41464308	1.5559804	0.012992733	0.2019432	1.0	3421	tags=37%, list=19%, signal=46%	
FERRANDO_T_ALL_WITH_MLL_ENL_FUSION_UP	FERRANDO_T_ALL_WITH_MLL_ENL_FUSION_UP		85	0.41668868	1.5557832	0.04947808	0.20190355	1.0	3998	tags=40%, list=22%, signal=51%	
BOSCO_INTERFERON_INDUCED_ANTIVIRAL_MODULE	BOSCO_INTERFERON_INDUCED_ANTIVIRAL_MODULE		75	0.57182574	1.5552584	0.10573043	0.20231818	1.0	4134	tags=59%, list=23%, signal=76%	
SUNG_METASTASIS_STROMA_DN	SUNG_METASTASIS_STROMA_DN		51	0.51993555	1.5549182	0.06829574	0.20248657	1.0	6030	tags=61%, list=34%, signal=92%	
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION		227	0.46190766	1.5547055	0.07069037	0.20248018	1.0	3255	tags=40%, list=18%, signal=48%	
REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION	REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION		31	0.54484004	1.5545591	0.08162445	0.20238328	1.0	2916	tags=48%, list=16%, signal=58%	
MOREIRA_RESPONSE_TO_TSA_DN	MOREIRA_RESPONSE_TO_TSA_DN		18	0.57174355	1.5541422	0.06281973	0.20264202	1.0	2183	tags=39%, list=12%, signal=44%	
KYNG_DNA_DAMAGE_BY_GAMMA_RADIATION	KYNG_DNA_DAMAGE_BY_GAMMA_RADIATION		75	0.3705567	1.5539875	0.0116054155	0.20253995	1.0	4516	tags=41%, list=25%, signal=55%	
PROVENZANI_METASTASIS_UP	PROVENZANI_METASTASIS_UP		186	0.38788065	1.5536419	0.024861878	0.20271799	1.0	4099	tags=38%, list=23%, signal=49%	
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING		103	0.4393008	1.5521916	0.056127813	0.20444365	1.0	4672	tags=50%, list=26%, signal=67%	
REACTOME_DEGRADATION_OF_AXIN	REACTOME_DEGRADATION_OF_AXIN		53	0.6229254	1.5521655	0.07356229	0.20416637	1.0	4050	tags=62%, list=23%, signal=80%	
WANG_ESOPHAGUS_CANCER_VS_NORMAL_UP	WANG_ESOPHAGUS_CANCER_VS_NORMAL_UP		120	0.413832	1.5516697	0.049204357	0.20457157	1.0	4207	tags=40%, list=24%, signal=52%	
BOHN_PRIMARY_IMMUNODEFICIENCY_SYNDROM_UP	BOHN_PRIMARY_IMMUNODEFICIENCY_SYNDROM_UP		45	0.5228139	1.551498	0.052469134	0.20451379	1.0	4503	tags=62%, list=25%, signal=83%	
PID_AURORA_B_PATHWAY	PID_AURORA_B_PATHWAY		38	0.54213303	1.5514123	0.084847234	0.20433272	1.0	3167	tags=42%, list=18%, signal=51%	
MATSUDA_NATURAL_KILLER_DIFFERENTIATION	MATSUDA_NATURAL_KILLER_DIFFERENTIATION		466	0.32093123	1.5510355	0.004314064	0.20453699	1.0	3390	tags=30%, list=19%, signal=36%	
RICKMAN_METASTASIS_DN	RICKMAN_METASTASIS_DN		250	0.40799755	1.5509592	0.055613633	0.20432682	1.0	3104	tags=33%, list=17%, signal=39%	
BOYLAN_MULTIPLE_MYELOMA_PCA1_UP	BOYLAN_MULTIPLE_MYELOMA_PCA1_UP		114	0.41311607	1.5508087	0.047700904	0.20422335	1.0	3213	tags=34%, list=18%, signal=41%	
HOWLIN_CITED1_TARGETS_1_UP	HOWLIN_CITED1_TARGETS_1_UP		32	0.463001	1.5502403	0.04158004	0.20470284	1.0	4914	tags=47%, list=28%, signal=65%	
GRABARCZYK_BCL11B_TARGETS_UP	GRABARCZYK_BCL11B_TARGETS_UP		74	0.44381157	1.549909	0.03777501	0.20486487	1.0	4435	tags=45%, list=25%, signal=59%	
PID_FRA_PATHWAY	PID_FRA_PATHWAY		37	0.4749733	1.5494529	0.047201335	0.20520319	1.0	2230	tags=32%, list=12%, signal=37%	
REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP	REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP		52	0.45983264	1.5490233	0.03401784	0.20547749	1.0	4505	tags=44%, list=25%, signal=59%	
WP_7OXOC_AND_7BETAHC_PATHWAYS	WP_7OXOC_AND_7BETAHC_PATHWAYS		24	0.5056168	1.5479838	0.036417533	0.20657836	1.0	3098	tags=54%, list=17%, signal=65%	
BIOCARTA_BAD_PATHWAY	BIOCARTA_BAD_PATHWAY		23	0.55120033	1.5476277	0.05939108	0.2067657	1.0	2495	tags=39%, list=14%, signal=45%	
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT		101	0.4602744	1.5475204	0.06337737	0.20660514	1.0	4260	tags=48%, list=24%, signal=62%	
BOHN_PRIMARY_IMMUNODEFICIENCY_SYNDROM_DN	BOHN_PRIMARY_IMMUNODEFICIENCY_SYNDROM_DN		38	0.52620417	1.5474739	0.06828283	0.20636043	1.0	5002	tags=61%, list=28%, signal=84%	
BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_ACE2_EXPRESSING_CELLS_RUXOLITINIB_DN	BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_ACE2_EXPRESSING_CELLS_RUXOLITINIB_DN		75	0.4217453	1.5472621	0.019586507	0.20635836	1.0	5597	tags=63%, list=31%, signal=91%	
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS		30	0.62470144	1.5472558	0.0909641	0.2060598	1.0	2112	tags=53%, list=12%, signal=60%	
WP_THE_HUMAN_IMMUNE_RESPONSE_TO_TUBERCULOSIS	WP_THE_HUMAN_IMMUNE_RESPONSE_TO_TUBERCULOSIS		23	0.66835165	1.5469849	0.08328352	0.20613788	1.0	4527	tags=83%, list=25%, signal=111%	
WANG_TUMOR_INVASIVENESS_DN	WANG_TUMOR_INVASIVENESS_DN		204	0.37619123	1.5469145	0.022840532	0.20592432	1.0	3280	tags=33%, list=18%, signal=40%	
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1		72	0.624754	1.5466826	0.07615148	0.20594315	1.0	4610	tags=67%, list=26%, signal=90%	
ZHU_CMV_24_HR_UP	ZHU_CMV_24_HR_UP		82	0.51599234	1.5464538	0.06491083	0.20596014	1.0	5398	tags=67%, list=30%, signal=96%	
WP_SARSCOV2_MITOCHONDRIAL_INTERACTIONS	WP_SARSCOV2_MITOCHONDRIAL_INTERACTIONS		30	0.51705766	1.5462515	0.051879857	0.20594335	1.0	3179	tags=43%, list=18%, signal=53%	
WEIGEL_OXIDATIVE_STRESS_BY_HNE_AND_H2O2	WEIGEL_OXIDATIVE_STRESS_BY_HNE_AND_H2O2		36	0.47421744	1.5461699	0.035600763	0.20574853	1.0	4540	tags=47%, list=25%, signal=63%	
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA	REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA		53	0.6484764	1.5459634	0.07424118	0.20573819	1.0	4050	tags=66%, list=23%, signal=85%	
REACTOME_APOPTOTIC_FACTOR_MEDIATED_RESPONSE	REACTOME_APOPTOTIC_FACTOR_MEDIATED_RESPONSE		19	0.4999364	1.5448462	0.042299796	0.20695785	1.0	3706	tags=42%, list=21%, signal=53%	
LEE_CALORIE_RESTRICTION_NEOCORTEX_DN	LEE_CALORIE_RESTRICTION_NEOCORTEX_DN		58	0.42153537	1.5444916	0.021568628	0.20713983	1.0	4901	tags=52%, list=27%, signal=71%	
ZHAN_MULTIPLE_MYELOMA_CD1_AND_CD2_UP	ZHAN_MULTIPLE_MYELOMA_CD1_AND_CD2_UP		91	0.37919503	1.5442016	0.02384408	0.20724149	1.0	4100	tags=38%, list=23%, signal=50%	
WP_VITAMIN_D_IN_INFLAMMATORY_DISEASES	WP_VITAMIN_D_IN_INFLAMMATORY_DISEASES		22	0.478765	1.5441699	0.037892602	0.20698254	1.0	2643	tags=41%, list=15%, signal=48%	
KYNG_RESPONSE_TO_H2O2_VIA_ERCC6_DN	KYNG_RESPONSE_TO_H2O2_VIA_ERCC6_DN		44	0.44802922	1.5435518	0.026496975	0.20752747	1.0	5376	tags=57%, list=30%, signal=81%	
DACOSTA_UV_RESPONSE_VIA_ERCC3_UP	DACOSTA_UV_RESPONSE_VIA_ERCC3_UP		307	0.4353523	1.5435416	0.057852965	0.20723866	1.0	3725	tags=39%, list=21%, signal=49%	
DORSAM_HOXA9_TARGETS_DN	DORSAM_HOXA9_TARGETS_DN		31	0.45166665	1.5435411	0.026595745	0.20693931	1.0	999	tags=23%, list=6%, signal=24%	
REACTOME_MRNA_CAPPING	REACTOME_MRNA_CAPPING		29	0.5766256	1.5430862	0.0707635	0.2072696	1.0	4787	tags=52%, list=27%, signal=71%	
BIOCARTA_CD40_PATHWAY	BIOCARTA_CD40_PATHWAY		15	0.569855	1.5427766	0.07619048	0.20739937	1.0	2332	tags=47%, list=13%, signal=54%	
WP_SIMPLIFIED_DEPICTION_OF_MYD88_DISTINCT_INPUTOUTPUT_PATHWAY	WP_SIMPLIFIED_DEPICTION_OF_MYD88_DISTINCT_INPUTOUTPUT_PATHWAY		18	0.5899957	1.5422944	0.065520726	0.20776132	1.0	2425	tags=44%, list=14%, signal=51%	
REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING	REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING		22	0.57389975	1.5422053	0.06836018	0.20759057	1.0	2580	tags=50%, list=14%, signal=58%	
SHIPP_DLBCL_VS_FOLLICULAR_LYMPHOMA_UP	SHIPP_DLBCL_VS_FOLLICULAR_LYMPHOMA_UP		45	0.63492095	1.542061	0.07401316	0.20749672	1.0	5382	tags=76%, list=30%, signal=108%	
WORSCHECH_TUMOR_REJECTION_UP	WORSCHECH_TUMOR_REJECTION_UP		57	0.5156995	1.540697	0.09027635	0.20912099	1.0	2954	tags=47%, list=17%, signal=57%	
TOOKER_GEMCITABINE_RESISTANCE_UP	TOOKER_GEMCITABINE_RESISTANCE_UP		78	0.45002922	1.5405287	0.05059646	0.20904519	1.0	4811	tags=50%, list=27%, signal=68%	
RIZ_ERYTHROID_DIFFERENTIATION_CCNE1	RIZ_ERYTHROID_DIFFERENTIATION_CCNE1		43	0.44556403	1.54002	0.04247824	0.20944129	1.0	3702	tags=40%, list=21%, signal=50%	
BLANCO_MELO_INFLUENZA_A_INFECTION_A594_CELLS_UP	BLANCO_MELO_INFLUENZA_A_INFECTION_A594_CELLS_UP		39	0.49088988	1.5397639	0.037445888	0.20949686	1.0	3892	tags=49%, list=22%, signal=62%	
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_ERYTHROCYTE_UP	TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_ERYTHROCYTE_UP		151	0.41337505	1.5387979	0.04378622	0.21053784	1.0	4801	tags=44%, list=27%, signal=60%	
LINDGREN_BLADDER_CANCER_WITH_LOH_IN_CHR9Q	LINDGREN_BLADDER_CANCER_WITH_LOH_IN_CHR9Q		113	0.4218075	1.5386719	0.06838657	0.2104104	1.0	4251	tags=43%, list=24%, signal=57%	
REACTOME_DEGRADATION_OF_DVL	REACTOME_DEGRADATION_OF_DVL		55	0.61662704	1.5374879	0.08394608	0.2117466	1.0	4050	tags=60%, list=23%, signal=77%	
REACTOME_METABOLISM_OF_NITRIC_OXIDE_NOS3_ACTIVATION_AND_REGULATION	REACTOME_METABOLISM_OF_NITRIC_OXIDE_NOS3_ACTIVATION_AND_REGULATION		15	0.5645246	1.5374869	0.060687654	0.2114467	1.0	2172	tags=40%, list=12%, signal=46%	
FIGUEROA_AML_METHYLATION_CLUSTER_5_DN	FIGUEROA_AML_METHYLATION_CLUSTER_5_DN		39	0.48025668	1.5371314	0.05173876	0.21163839	1.0	2143	tags=33%, list=12%, signal=38%	
BURTON_ADIPOGENESIS_6	BURTON_ADIPOGENESIS_6		187	0.43024766	1.5368752	0.057755414	0.21170603	1.0	4406	tags=44%, list=25%, signal=58%	
PID_IL4_2PATHWAY	PID_IL4_2PATHWAY		58	0.4496344	1.5363396	0.060316138	0.21213937	1.0	3615	tags=41%, list=20%, signal=52%	
BRUNO_HEMATOPOIESIS	BRUNO_HEMATOPOIESIS		61	0.42926076	1.5355078	0.029025424	0.21298715	1.0	1969	tags=30%, list=11%, signal=33%	
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM		41	0.47262615	1.5351601	0.049668875	0.21317647	1.0	4017	tags=46%, list=23%, signal=60%	
REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION	REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION		149	0.5193299	1.5350721	0.086391754	0.21300703	1.0	5186	tags=61%, list=29%, signal=85%	
ZHAN_LATE_DIFFERENTIATION_GENES_DN	ZHAN_LATE_DIFFERENTIATION_GENES_DN		16	0.5334492	1.5347807	0.03636729	0.21310543	1.0	4036	tags=56%, list=23%, signal=73%	
