gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol,pCR_expression_mean_tpm,non-pCR_expression_mean_tpm
ENSG00000104848,233.48070127540504,-0.4287296738410687,0.11555645327178447,-3.7101318161151284,2.0715136111237496e-4,0.006106477471681778,KCNA7,9.116359,25.344489
ENSG00000104870,2024.9999218009536,0.7835548791671277,0.2382045653161275,3.289420075250244,0.001003940647319938,0.01680746534685345,FCGRT,527.441783,568.260301
ENSG00000104894,935.2452157448635,0.7786543038664163,0.26048787878920865,2.989215112371954,0.0027969514083382224,0.03336139306060647,CD37,252.525068,234.66917
ENSG00000104904,5180.049261418001,0.6339915717985968,0.21855012548988087,2.9008977706029793,0.0037209524862069025,0.03975482464691784,OAZ1,1855.143721,2096.2583799999998
ENSG00000104936,960.0076759362408,-0.4744964658643107,0.16990909871529464,-2.792648948479168,0.0052278392983715555,0.04920323230851262,DMPK,126.49528099999999,335.793599
ENSG00000104951,309.7972090674332,1.335922134427884,0.3495857995662629,3.821442793401178,1.326731923583582e-4,0.0044863585066069874,IL4I1,56.598425,54.415689
ENSG00000104972,412.3588257709008,0.7534030233507253,0.22614505171195645,3.3315034649104036,8.637822475361046e-4,0.015242322197976292,LILRB1,59.857136,64.59029
ENSG00000104998,267.4072969131173,1.2175094689431114,0.28900140720126616,4.212815019600283,2.522076053446399e-5,0.0016191032945901851,IL27RA,27.459903,29.915245
ENSG00000105122,427.94626089177126,0.8164059492034536,0.24786238834011015,3.293787148065414,9.884732018726051e-4,0.016613577757560415,RASAL3,57.902382,64.03905
ENSG00000105223,2572.7461572132884,0.6993001322586845,0.19494087094064116,3.5872422693321147,3.3419378918191073e-4,0.008424957237326237,PLD3,652.273128,726.172381
ENSG00000105246,38.39795770654511,1.195006625239371,0.42278077925118906,2.826539624994104,0.004705392203891131,0.04594375200687959,EBI3,16.356277,12.427337
ENSG00000105261,10.526035541347335,-0.9174523326148867,0.30991223386203104,-2.9603617810819456,0.003072779684260636,0.03555436030584296,OVOL3,4.113964,11.965508999999999
ENSG00000105327,167.1165760283782,0.5261354282189916,0.16803020440323008,3.1311955495596457,0.0017409619348326257,0.024452536374540156,BBC3,38.385095,43.414601
ENSG00000105366,184.09854822727908,1.2511825581625526,0.37504144636126463,3.336118101883948,8.495706418389573e-4,0.015083869568934056,SIGLEC8,26.238191,20.207562
ENSG00000105369,135.17396938444648,2.9091415471287103,0.5736968600972354,5.070868867289325,3.960035731520558e-7,1.326388050048742e-4,CD79A,46.929333,15.979156999999999
ENSG00000105374,102.82549535595787,2.1540693706418206,0.3790249541662901,5.683186151634657,1.3220822886509344e-8,1.3366549855086698e-5,NKG7,70.045326,35.719124
ENSG00000105379,1128.4575149674952,0.6727161446957894,0.20273773027744973,3.318159593555511,9.061269522124715e-4,0.015601907493007059,ETFB,197.425249,184.584463
ENSG00000105393,913.2099090293061,0.6124482092880372,0.1591317050725137,3.8486875321857115,1.1875236823142161e-4,0.004190578903004668,BABAM1,234.508326,343.529091
ENSG00000105518,552.865324503591,0.6401814333868682,0.2221910452472578,2.8812206750927514,0.003961381818547831,0.041260957349467275,TMEM205,225.566138,292.558387
ENSG00000105576,1228.3718375854985,-0.4150076880079385,0.14162283987078103,-2.930372589524389,0.0033855579788022896,0.0374414536160261,TNPO2,118.527118,265.426453
ENSG00000105612,857.0685622496632,0.9991167501856957,0.24764123926478857,4.034532992775882,5.47110026496879e-5,0.002599383921979166,DNASE2,148.504288,140.104949
ENSG00000105639,957.4641690610407,0.8365537192733679,0.21981851439365818,3.8056563232669296,1.4142865394056785e-4,0.004726051031188838,JAK3,70.738321,85.825718
ENSG00000105851,344.4282488511184,0.941149756559701,0.22080494063969006,4.2623582327148695,2.0228082618855462e-5,0.001398615679935417,PIK3CG,32.527216,30.204149
ENSG00000105854,633.0643421872522,-0.5414931953364464,0.19373555781124965,-2.7950119299421834,0.005189780000962187,0.04901330818232417,PON2,237.102887,633.131557
ENSG00000105939,1826.1510557640026,0.4788338177712625,0.13974042334638853,3.4265948700064355,6.11200214616846e-4,0.01234667986985503,ZC3HAV1,142.265005,223.413659
ENSG00000105967,290.52332270501444,1.4416874004761988,0.3354493435167522,4.297779764187261,1.725174466971952e-5,0.0012616419933672279,TFEC,85.444008,86.62192399999999
ENSG00000106003,700.0170139358164,1.0202483745842432,0.3146773346762506,3.242204830652659,0.0011860874170103687,0.018871993335761797,LFNG,164.813632,117.694366
ENSG00000106070,971.2931957092239,-0.747592824332275,0.1774749646427671,-4.212384692325914,2.526887155676355e-5,0.0016191032945901851,GRB10,134.678045,303.055777
ENSG00000106125,254.70750753229183,-0.7277399088369249,0.24431245011495636,-2.978726251955237,0.002894492468920765,0.03416545621365252,MINDY4,21.991861999999998,48.019907
ENSG00000106266,527.7158487287685,0.43034563754914895,0.13461907252469654,3.196765729240928,0.0013897775023498636,0.020919226139352945,SNX8,117.933987,141.966439
ENSG00000106571,1127.7268824954413,-1.1136007862564998,0.2289063580887311,-4.864874857800298,1.1452924862642983e-6,2.4350349873586815e-4,GLI3,83.986592,295.988865
ENSG00000106771,1023.455652504081,0.4285088716107921,0.12319337219334271,3.4783435503192472,5.045228525445988e-4,0.010862568606241876,TMEM245,86.280022,121.061804
ENSG00000106780,850.3288824162381,0.5292264502267284,0.18298637249821728,2.8921631868071724,0.003825991653788895,0.040344880371540805,MEGF9,66.687541,89.260131
ENSG00000106785,1247.519294467901,0.7713748473857569,0.17135393742675548,4.50164646911296,6.742907303982154e-6,6.867671277451046e-4,TRIM14,127.640044,182.414118
ENSG00000106803,553.3752424525724,0.7568542442826209,0.23038416741747964,3.28518340807302,0.0010191600606707352,0.01696214253801812,SEC61B,642.22613,719.023693
ENSG00000106952,93.26375584635959,1.2369769050396076,0.3407876768138326,3.6297583193284018,2.836867078241475e-4,0.0074940188790320545,TNFSF8,22.527054,17.722494
ENSG00000107099,2038.7959382610002,0.8001049042201616,0.1967781994451735,4.06602411484656,4.782198960925868e-5,0.0023994224816043684,DOCK8,203.806509,251.142294
ENSG00000107263,1898.3861058182038,0.4464602229602856,0.13865324227943682,3.2199767969399917,0.0012820097278296045,0.019895714836362904,RAPGEF1,161.824645,234.691712
ENSG00000107518,92.68481335017688,-3.0295966591211037,0.5237884996575948,-5.784007592953221,7.294164759557985e-9,8.861889171094412e-6,ATRNL1,4.732588,55.054193
ENSG00000107566,413.0461785168714,0.45319530015488013,0.14952755287731673,3.0308481041398068,0.0024386789653666977,0.030565174229450553,ERLIN1,37.67565,51.422342
ENSG00000107651,1013.9438806633913,0.6179629727570322,0.19770566209417045,3.1256715979266505,0.0017739953709908325,0.024763451246831027,SEC23IP,197.76397500000002,253.582479
ENSG00000107742,643.9080918025784,1.4081488513012697,0.34585721301610906,4.0714745805682595,4.671646098737301e-5,0.002364881800399487,SPOCK2,70.564677,54.408751
ENSG00000107798,1505.325548112329,1.0149799889175546,0.32952830018064677,3.0800996101431792,0.0020693137498850977,0.027263328870484608,LIPA,432.933913,345.591139
ENSG00000107807,30.240109896187917,7.480307609713923,1.3957853910008244,5.359210418695022,8.358645634121406e-8,4.902489778992103e-5,TLX1,3.447286,10.996944
ENSG00000107890,376.03638738188124,-0.4828471009100787,0.152406572753225,-3.16815142672291,0.0015341159227843142,0.022359706710058613,ANKRD26,37.257573,98.32772299999999
ENSG00000108106,683.5824230270575,0.9990182983438594,0.2650808282683715,3.768730861714524,1.6407968713491852e-4,0.0052050073696374936,UBE2S,264.14518,278.624691
ENSG00000108244,462.03564565045065,-2.245276018736333,0.6292998710588253,-3.567895246758203,3.598603076957896e-4,0.008782728709594779,KRT23,16.613187,188.200459
ENSG00000108474,1043.2434676179594,-0.49761577928584166,0.1251644342617495,-3.9756963087869286,7.0173629723224e-5,0.0029503043057411277,PIGL,444.384687,1054.088342
ENSG00000108557,1558.472438771095,-0.6704519786222677,0.16730735058776472,-4.00730736735065,6.141491582845577e-5,0.0027635087389582124,RAI1,83.903316,226.54574499999998
ENSG00000108641,184.6576684008505,-0.8120412068937788,0.27555161085272617,-2.9469659218497175,0.0032090856697377444,0.03643747540491942,B9D1,45.998428,107.240623
ENSG00000108669,1785.5742082263935,0.550701894205854,0.175090060849648,3.1452493164574804,0.0016594534445699856,0.023600036487199737,CYTH1,237.090456,349.51151799999997
ENSG00000108671,1286.6148393157894,0.863045070279553,0.2817009567718016,3.063692364306319,0.0021862359936572944,0.028386021386348794,PSMD11,374.275876,289.717998
ENSG00000108679,4440.147460777645,1.222061775431216,0.3552445090523301,3.4400581692064867,5.815891732988242e-4,0.011885251796477024,LGALS3BP,788.8981259999999,906.7160279999998
ENSG00000108691,205.38759011280732,1.1755876132151937,0.3907496704445532,3.008544093915001,0.0026250270643492176,0.03184670851463327,CCL2,169.301437,172.862085
ENSG00000108700,70.21582439106801,2.4099712514701337,0.4683591245119146,5.145562721728989,2.667200642200564e-7,1.0550329237951022e-4,CCL8,32.6455,21.119336
ENSG00000108774,1140.9681945952468,0.5720220760039669,0.13747287833033356,4.160981300103829,3.1688303510919074e-5,0.001808679041668532,RAB5C,275.424192,348.482944
ENSG00000108798,256.3623357916366,0.9678583027077179,0.23551688295954695,4.109507100066198,3.965045244239865e-5,0.002107545454977371,ABI3,50.49961,48.554602
ENSG00000109065,492.8555709778766,-0.6155674098150627,0.1910195333686991,-3.2225364545672743,0.0012706099613404584,0.019791030066336868,NAT9,85.732545,237.57325
ENSG00000109099,1347.9323001252521,-1.2741964705499178,0.35137672241577345,-3.6262973306529953,2.875142824277527e-4,0.007558470525214289,PMP22,244.377031,754.979372
ENSG00000109181,10.443954091925304,8.228940900436697,2.580800409603534,3.18852278146563,0.0014300174128369886,0.021298744461422364,UGT2B10,7.11496,0.322149
ENSG00000109320,915.2770253485181,0.4667162647661324,0.15472844114789755,3.0163573115819124,0.002558315940100775,0.03145226635140954,NFKB1,104.324048,156.608698
ENSG00000109861,1890.8343047209319,1.085942877832547,0.28283985731004785,3.8394266216947672,1.2332197941358804e-4,0.004263381194808372,CTSC,467.733383,389.652369
ENSG00000110031,336.2627273831847,0.8346739283593151,0.2415205317413278,3.4559129293954345,5.484324478012056e-4,0.011431724883150375,LPXN,88.137333,123.379143
ENSG00000110057,878.3629895539009,0.9475925787568645,0.26048558518668363,3.6377927710577467,2.749845314099626e-4,0.00735637187377705,UNC93B1,198.27240799999998,204.596991
ENSG00000110079,246.06520483610117,0.9663743067895071,0.329634190492618,2.9316567718455424,0.0033715914578025755,0.037359869124276225,MS4A4A,143.155159,120.908637
ENSG00000110090,2687.593892115929,0.6023771722288535,0.19275049545295433,3.1251653637169454,0.0017770513127952931,0.024775299819127166,CPT1A,188.0911,247.05992400000002
ENSG00000110108,1069.22151794198,0.8886932468128659,0.24694697765646564,3.598720888372848,3.1978617130857525e-4,0.008183459628419848,TMEM109,225.157568,221.927984
ENSG00000110237,1851.1615516920042,-0.8908267521980612,0.17829256990375125,-4.9964322836277555,5.840066924911546e-7,1.5772876471370853e-4,ARHGEF17,101.541248,277.809865
ENSG00000110274,848.8740635793791,-0.4335119668109238,0.15143363100269222,-2.8627192251846405,0.004200225839338856,0.04298534374326992,CEP164,66.036419,181.90132599999998
ENSG00000110324,1540.3386572363047,1.1861669774238517,0.27485905212952905,4.315546343603278,1.5920864508421884e-5,0.0011950739701825988,IL10RA,301.179405,289.541588
ENSG00000110427,315.1695799958819,-0.8800152172149944,0.3095865607379108,-2.8425498029289327,0.0044754238220826355,0.04472531362503147,KIAA1549L,9.075081,29.432716
ENSG00000110446,770.272752869911,1.0127453971559,0.2886711794157746,3.5083010337420544,4.509784296078568e-4,0.010119646582058096,SLC15A3,195.973637,189.333713
ENSG00000110448,201.48722202062595,1.3098465914870825,0.29844528208561644,4.388900311418964,1.1392527334517569e-5,9.479801323677797e-4,CD5,22.731066,19.813099
ENSG00000110651,4878.403175772297,0.7387965875451025,0.23004339446190555,3.2115531474973293,0.0013201954822632585,0.020282369666827775,CD81,1192.0709399999998,1395.695183
ENSG00000110777,417.5251039925399,1.087173081073585,0.37069305500397237,2.9328121107149814,0.0033590710663170364,0.03729402130233339,POU2AF1,69.280077,87.822406
ENSG00000110841,2002.1744360602897,-0.5618211694651891,0.16922558492123937,-3.319954070341496,9.003225905906735e-4,0.015562588357069885,PPFIBP1,224.602523,608.86471
ENSG00000110844,460.2067678008299,-0.5701226405043204,0.17088354842174622,-3.3363225762215505,8.489459719404988e-4,0.015083869568934056,PRPF40B,60.491121,153.93072899999999
ENSG00000110848,68.37208530377467,1.996059133928702,0.4805489171869624,4.153706443900101,3.2713280174947136e-5,0.0018501535919295347,CD69,39.015639,32.292958999999996
ENSG00000110876,378.8950309480532,1.238845203145987,0.2529151501480999,4.8982641111873075,9.668701923580216e-7,2.1474009842201977e-4,SELPLG,52.380739,38.602377
ENSG00000110934,382.1776194766414,0.945405576240548,0.2584572941820461,3.657879260991742,2.543107882308596e-4,0.006954296136685999,BIN2,66.187832,71.019473
ENSG00000110955,3922.20971941796,0.6052151100508911,0.19360365456807097,3.1260520954582383,0.0017717016342598257,0.024761604845624795,ATP5F1B,905.3067500000001,1027.579635
ENSG00000111144,785.234625982505,0.6458143346703147,0.19684204353078616,3.2808759911563765,0.0010348523251494416,0.01709098354902668,LTA4H,147.552508,184.100309
ENSG00000111215,31.082495394589152,-1.0296724147809753,0.3442887730924444,-2.9907231813931374,0.002783176661622408,0.0332203872544109,PRR4,10.296712,45.406389
ENSG00000111224,261.6776309148539,0.6665505834663135,0.16018968056982652,4.16100825655723,3.1684562903981e-5,0.001808679041668532,PARP11,52.41234,86.170691
ENSG00000111276,845.2664019804437,0.6090801475411338,0.1575354088941088,3.8663063232377275,1.1049613729600678e-4,0.00401276116119766,CDKN1B,162.082001,206.094807
ENSG00000111335,1470.4487326267163,1.2746594921771375,0.4012148579337905,3.1769997221475905,0.001488071785445942,0.021951962704813553,OAS2,204.739759,210.41094999999999
ENSG00000111537,15.985805439845803,2.5881594331613704,0.8025658347705226,3.2248562311419624,0.0012603594473078316,0.01969966288953375,IFNG,12.558909,5.976143
ENSG00000111664,94.92110672876223,-1.0671542840733599,0.3301029661343836,-3.2327921695769484,0.001225867102381941,0.01939606841340878,GNB3,9.3187,30.014943
ENSG00000111667,988.7730334548911,0.6518549186790296,0.18265105827635766,3.56885377413335,3.585464614569166e-4,0.008782728709594779,USP5,105.163212,173.18426
ENSG00000111679,785.2115857658047,0.8707787031715936,0.19665157679265172,4.428028075715546,9.509852516801688e-6,8.55836409832169e-4,PTPN6,144.89812600000002,173.707154
ENSG00000111737,669.7519086638015,0.46672237125811233,0.12287779095254214,3.7982646631267145,1.457126880610043e-4,0.004840677951620355,RAB35,94.454647,128.110244
ENSG00000111786,1199.0261476941353,0.48778319156967065,0.1429506445649317,3.412248983236361,6.442923523067952e-4,0.012772457599517808,SRSF9,412.139956,558.013062
ENSG00000111796,30.192646192228846,1.1481920676956656,0.3767572935746056,3.047564273545511,0.002307041828648126,0.02950411613795186,KLRB1,12.569572,15.706696
ENSG00000111816,1642.0128697098776,-0.3540832281101253,0.12552965298853108,-2.820713828807253,0.004791692714537903,0.04654591740809549,FRK,55.656496,142.780825
ENSG00000111837,164.89046153210583,-0.4690494876328828,0.16021814319893213,-2.9275678663339364,0.003416244943513534,0.0375725225558053,MAK,14.853509,36.932308
ENSG00000111913,636.6580021261474,1.166882085752324,0.32948546874381174,3.5415282203526313,3.978163015402172e-4,0.009307369288717407,RIPOR2,90.165763,89.584609
ENSG00000112096,13088.095314637372,0.8743638601229344,0.2684576144358702,3.2569903519417758,0.0011260026011898478,0.01818820346024513,SOD2,696.269938,827.094005
ENSG00000112149,258.37778248622266,0.8805291430826374,0.2680681796730743,3.284720865253374,0.0010208345238103462,0.01697299551856322,CD83,46.184537,52.941159
ENSG00000112164,19.81186021776967,-2.1974823424588927,0.5968158194705199,-3.682010883036653,2.31401530038735e-4,0.006562037948573109,GLP1R,0.811724,3.87291
ENSG00000112186,239.2536151102004,-0.9499608908760786,0.2928227994970184,-3.2441493371002053,0.0011780196655210885,0.018814024874035863,CAP2,28.902281,99.592545
ENSG00000112208,435.5633366181153,-0.41770297714386406,0.11959082204948353,-3.4927678394168877,4.780419224631848e-4,0.010510187580806199,BAG2,38.430609000000004,95.548562
ENSG00000112218,27.822665042915656,-0.9658146044283923,0.24178198200714476,-3.994568149415915,6.481227763913407e-5,0.0028377737935561392,GPR63,1.753126,5.340372
ENSG00000112290,91.26426578354786,-0.7511714304498992,0.23810082136883517,-3.1548460275417574,0.001605828280197303,0.023071777861492896,WASF1,13.895604,32.152631
ENSG00000112303,60.69740257406299,1.2366270463571423,0.3588956504757331,3.445645119181397,5.696979827441961e-4,0.011731226378324494,VNN2,20.038111,20.021177
ENSG00000112304,481.8184089799619,0.8339513847096728,0.24590715094390195,3.391326285179562,6.955524074821734e-4,0.01340414484111331,ACOT13,77.222146,93.468082
ENSG00000112305,335.9361804881381,0.49631982565883487,0.14430365591318756,3.4394126920624846,5.829777908996205e-4,0.011889531469318518,SMAP1,71.116466,89.229039
ENSG00000112541,391.8272465296562,-1.1871154836453202,0.3216543941147601,-3.690655266539838,2.2367710680628233e-4,0.006418604316858156,PDE10A,24.341291,95.21297
ENSG00000112655,2468.00403708221,-0.7277306132764724,0.24551614504791117,-2.9640845539280507,0.0030358485793210935,0.03536763594909074,PTK7,165.47363099999998,421.394844
ENSG00000112799,103.59020659548288,1.1855926817060456,0.2939155763236206,4.033786492487997,5.488519111884311e-5,0.002600396144123684,LY86,52.394765,37.165216
ENSG00000113088,147.19669122476708,2.338454507342327,0.5902625643924027,3.961719154169055,7.441203738731753e-5,0.0030279290524423057,GZMK,80.366606,32.803833
ENSG00000113108,404.9187428258952,-0.5270262592411262,0.17762446885722583,-2.9670814085009245,0.0030064134482048455,0.03516924782704004,APBB3,64.580323,165.753154
ENSG00000113231,152.8040289859623,-1.663394756728273,0.31212814272888284,-5.329204672752344,9.86437817339429e-8,5.2432252609769835e-5,PDE8B,8.834242999999999,32.003604
ENSG00000113263,484.4523494427625,0.8563507962965032,0.2109468134220983,4.059557868660337,4.91657223545018e-5,0.0024380751356493325,ITK,87.003921,114.998994
ENSG00000113368,473.64950957112313,0.847145869412829,0.2796967658950569,3.0288010900014513,0.0024552628102800247,0.030594553216156,LMNB1,81.618315,88.34429800000001
ENSG00000113532,565.9047472252306,0.7578376532041071,0.17019351287786263,4.452799876972751,8.475774467417141e-6,7.823007917903454e-4,ST8SIA4,83.013182,106.472818
ENSG00000113732,1126.4865412713752,0.7119561962310786,0.24881326657973568,2.8614076974988083,0.004217642956081614,0.04304893226302714,ATP6V0E1,558.312134,769.166996
ENSG00000113739,775.2681483019816,-1.7989665347425488,0.6062139438310211,-2.967543971974358,0.003001893411097015,0.03514054028172686,STC2,35.927223999999995,244.144148
ENSG00000113758,1199.9093507586997,-0.5521880720153012,0.1936228538290419,-2.851874461590429,0.0043462261504589195,0.04386237482462032,DBN1,110.58132599999999,227.73200500000002
ENSG00000113810,1062.3872323843993,0.9586520865629513,0.2169280968527605,4.419215862174067,9.905966610253598e-6,8.821496653078714e-4,SMC4,303.573652,428.671839
ENSG00000114026,862.3479281864855,-0.6706767939897237,0.22276243460826944,-3.0107266297799145,0.002606233763630978,0.03173187550866092,OGG1,84.736756,240.669817
ENSG00000114127,1284.8202213985242,0.39470552107703116,0.13025119732971827,3.0303408273313024,0.002442779076812402,0.03056658723448833,XRN1,199.741504,382.0222
ENSG00000114166,398.2900104856415,0.6336966306307185,0.19124823846798758,3.3134769538637654,9.214370046269004e-4,0.01578582107653582,KAT2B,64.35015299999999,87.366571
ENSG00000114251,287.0540512697522,-1.1895639545251644,0.37928795633376267,-3.1363082709601824,0.0017108926311016218,0.02416991093223213,WNT5A,19.01093,63.112536
ENSG00000114346,786.0326467238037,0.3262942938394472,0.11367832194249843,2.870329964973407,0.004100436625776462,0.04244937709545456,ECT2,364.017375,675.570291
ENSG00000114353,2493.1881848988924,0.5301310975297439,0.1388135592443641,3.819015234646593,1.33985488692067e-4,0.004521744399133666,GNAI2,386.958386,464.04238
ENSG00000114416,1186.5307894718446,0.35726278553506974,0.12098691695799091,2.952904285172574,0.0031479955439087785,0.036138343292553804,FXR1,404.92315,691.191084
ENSG00000114573,1228.402835927453,0.5923622750723625,0.18055171914672577,3.2808453880795114,0.0010349646102356092,0.01709098354902668,ATP6V1A,152.192083,202.592274
ENSG00000114923,271.535326552978,-1.3677870467570719,0.2720338168446681,-5.028003733587583,4.956122289796801e-7,1.49043368449908e-4,SLC4A3,12.215319,55.88984
ENSG00000114978,1621.6630861490692,0.4106706473206906,0.09307977330217938,4.412028873206066,1.0240645278478046e-5,9.025032929618294e-4,MOB1A,378.63685399999997,540.570796
ENSG00000114993,660.692631848192,-0.7283212510791768,0.18289299094769434,-3.982226149319575,6.827276943252907e-5,0.002925066839490899,RTKN,97.718299,331.474719
ENSG00000115041,74.95848589240384,-1.310513932945962,0.2504000887020751,-5.233679986851785,1.6616804313320647e-7,7.850978460146414e-5,KCNIP3,10.319074,36.081404
ENSG00000115085,351.4299377264872,1.193697794632081,0.3417751430353904,3.492640757986531,4.7826945661379265e-4,0.010510187580806199,ZAP70,60.100034,52.815511
ENSG00000115109,603.535031595162,-0.6441581010097407,0.22919464607672813,-2.8105285705238248,0.004946019742566416,0.04752929367305772,EPB41L5,68.064056,151.62546
ENSG00000115163,60.043311295315775,0.9297821512922867,0.32160402094887935,2.8910775075168615,0.003839234215796903,0.04043438685850745,CENPA,25.380194,26.702213
ENSG00000115165,257.7699129668616,1.696841767394576,0.3614799085484204,4.694152364396992,2.677144482206344e-6,3.7946292081539757e-4,CYTIP,89.707386,76.458407
ENSG00000115183,1448.8534809756206,-0.5848824052522953,0.1785314683993516,-3.2760745794348685,0.0010526076093925073,0.017293364436458947,TANC1,62.860981,159.132451
ENSG00000115232,614.8179732643979,0.9171174743007989,0.2817901670543821,3.254611343921757,0.0011354764023094926,0.018306462679509156,ITGA4,196.672848,209.735063
ENSG00000115267,783.4349017622658,0.9608167551574927,0.3027665397227352,3.1734575294792506,0.0015063493841331744,0.02210655450795614,IFIH1,144.648326,193.249705
ENSG00000115274,291.42453639128394,-0.5108403494239198,0.154600481235749,-3.3042610562443433,9.522711311725082e-4,0.016197179670113193,INO80B,59.968627000000005,179.367196
ENSG00000115282,534.7457328298651,-0.36311588814560813,0.10780496967619035,-3.368266687855721,7.564238870763887e-4,0.014001577153723811,TTC31,54.211209,122.329739
ENSG00000115286,836.0244989697527,0.4901565770081481,0.14591790569133312,3.359125630853001,7.818951261281687e-4,0.01430027333367099,NDUFS7,167.308585,198.30219400000001
ENSG00000115325,289.61466309432205,0.6688066117397659,0.23124700168846718,2.8921741983957614,0.0038258575529186915,0.040344880371540805,DOK1,65.356801,79.282201
ENSG00000115363,120.54461306113973,-0.8896373795981928,0.3113300468870251,-2.8575378075249604,0.0042694176900716484,0.04332847582961138,EVA1A,28.276371,104.329286
ENSG00000115415,4719.501498171615,1.420636300766422,0.3417367183397118,4.157107575880106,3.2230224629206486e-5,0.0018334578284888734,STAT1,727.181831,736.81255
ENSG00000115461,12044.06950402968,-1.3789553376036503,0.347678649311591,-3.966177791860394,7.303439223011112e-5,0.0029789975478224464,IGFBP5,339.05539500000003,1290.485677
ENSG00000115523,143.25706583855347,1.6146882687849504,0.37523626333884613,4.303124262078192,1.6840633416455447e-5,0.001240010102945847,GNLY,63.734372,44.217767
ENSG00000115607,35.048305100791765,1.5878645502682038,0.5022921063598805,3.1612373162212033,0.0015710044643003228,0.022757020986433903,IL18RAP,10.383634,9.354075
ENSG00000115641,730.1793132612418,-0.5226227269392115,0.18034981612906106,-2.8978278889134814,0.0037575673198296613,0.03991181739148063,FHL2,112.790817,262.972023
ENSG00000115756,891.1278300362787,0.4720461381458257,0.1611806544204849,2.928677389002039,0.0034040753178497104,0.03754166940326049,HPCAL1,93.457033,134.872019
ENSG00000115762,1570.1097988238039,0.33918533528370154,0.11834643096272261,2.866037720989997,0.004156447164489266,0.042669522242950834,PLEKHB2,208.835461,358.296263
ENSG00000115806,853.996645285707,0.4185689434609359,0.14058705843525457,2.9772935583092957,0.0029080541661984276,0.0342779579437762,GORASP2,185.078934,288.50152099999997
ENSG00000115956,713.814290135336,1.2123068861435036,0.26393004490240257,4.593288674625114,4.363148374997384e-6,5.357527880349987e-4,PLEK,109.005617,102.131594
ENSG00000116001,1198.0046304952664,-0.30731675751923054,0.1090443825334595,-2.8182722518964476,0.004828285066496738,0.04679957122699428,TIA1,419.749634,940.462657
ENSG00000116128,731.9597126232014,-0.9312220986091565,0.22841328847065373,-4.07691734944221,4.563670539146119e-5,0.002342370558649169,BCL9,38.91209,105.923298
ENSG00000116212,265.816399340664,-0.7324634708150843,0.26233398148910275,-2.792102901261042,0.00523666998286772,0.04923743490248593,LRRC42,40.483108,90.79781
ENSG00000116396,1042.5871815034502,-0.827778759236474,0.25878305812634056,-3.1987362898862717,0.0013803136667707334,0.020827868377599854,KCNC4,32.349263,74.830391
ENSG00000116539,3603.9489356230865,-0.3250071853732067,0.09150922159078188,-3.551633154815799,3.8284822407291363e-4,0.009210559325680606,ASH1L,190.955375,425.220993
ENSG00000116641,1152.4662037787564,-0.6155973804146291,0.15496980239735994,-3.9723699126631677,7.116109952484312e-5,0.0029521442483367234,DOCK7,232.082136,563.961032
ENSG00000116824,485.1319577109528,2.0781572211954242,0.4605651238476416,4.512189728640622,6.416175381722652e-6,6.654434577300036e-4,CD2,195.203058,126.31953399999999
ENSG00000116852,541.7186852010772,0.6177947113830041,0.21333457161210187,2.895895900577787,0.003780777949650546,0.04001695839801253,KIF21B,21.290756000000002,26.494535
ENSG00000116874,165.03808214832736,-0.4150271026133269,0.14181220861985205,-2.926596423907807,0.0034269325629226613,0.03765060302383263,WARS2,26.881309,55.502267
ENSG00000116977,1262.1736910539823,-0.5897897116289829,0.20297169171937213,-2.9057732466674406,0.0036634682647536006,0.03931352158687318,LGALS8,246.47922200000002,637.550668
ENSG00000117090,109.61230482129845,1.789338964121654,0.441861850285325,4.049543908274086,5.131754912085591e-5,0.0025010320716236053,SLAMF1,23.463111,18.164586
ENSG00000117091,578.539902515231,1.685027398806637,0.41826851207613835,4.028578174442899,5.611520152815907e-5,0.0026293759305577344,CD48,244.477072,158.671661
ENSG00000117139,3454.276829586164,-0.4990241288823976,0.1390285610495546,-3.58936412140904,3.3148555840532433e-4,0.008402738990933177,KDM5B,305.62312099999997,816.1404229999999
ENSG00000117143,862.8175134744001,-0.7535755637896249,0.2700467302461388,-2.790537634367079,0.00526205823492552,0.049366987599475,UAP1,141.076193,357.74523
ENSG00000117154,101.42356351413758,-1.7247740476899511,0.47273839490398056,-3.648474645348567,2.638019316506124e-4,0.00716774290007231,IGSF21,9.456147,28.518371
ENSG00000117215,124.70128885288273,1.300497850279313,0.32497858534621193,4.001795530292692,6.286361318649431e-5,0.002777265445945667,PLA2G2D,15.067821,15.11557
ENSG00000117360,1456.6560463555682,-0.41192370598484185,0.14504968082252656,-2.8398801269259266,0.004513048941841388,0.04483787935267534,PRPF3,224.057953,579.33246
ENSG00000117475,453.27838264567254,-0.34407596804044216,0.12035525357035969,-2.8588363019757614,0.004251981406660754,0.04328064137994779,BLZF1,75.097911,172.15477099999998
ENSG00000117477,19.00809699085456,-1.3438044556917064,0.4349737664729879,-3.0893919571012964,0.00200566641563863,0.02669356812488064,CCDC181,2.556452,10.383246
ENSG00000117560,39.45310598146364,2.0348453067950274,0.46706288923479133,4.356683765068125,1.3204783401383321e-5,0.0010594347211043814,FASLG,8.801917,6.929708
